"",,,,"Sunday, June 12, 2011",,
"",,,,Occurred,,
"",Date,Time,,,,
Incident #,,,From,Thru Description,Location,Disposition
"",Reported,Reported,,,,
"",,,Date Time,Date Time,,
11-10486T,6/12,0035 hrs,6/12 0035 hrs,6/12 0035 hrs MIC,Hassayampa Phrase,Cleared By Arrest
11-10495T,6/12,0657 hrs,6/11 1900 hrs,6/12 0650 hrs Criminal Damage,Parking Lot 27,Pending
"",,,,,E apache Blvd/ S,
11-10505,6/12,1111 hrs,6/12 1050 hrs,6/12 1111 hrs Agency Assist,,Pending
"",,,,,College Ave,
"",,,,Police Log,,
"",,,,Arizona State University Police Department,,
"",,,,"Monday, June 13, 2011",,
"",,,,Occurred,,
"",Date,Time,,,,
Incident #,,,From,Thru Description,Location,Disposition
"",Reported,Reported,,,,
"",,,Date Time,Date Time,,
11-10544T,6/11,0923 hrs,6/10 1700 hrs,6/13 0915 hrs Burglary,Physical Science D,Pending
11-10574T,6/11,2146 hrs,6/13 2146 hrs,6/13 2146 hrs Driving without License,Parking Lot 60,Cleared By Arrest
"",,,,Police Log,,
"",,,,Arizona State University Police Department,,
"",,,,"Tuesday, June 14, 2011",,
"",,,,Occurred,,
"",Date,Time,,,,
Incident #,,,From,Thru Description,Location,Disposition
"",Reported,Reported,,,,
"",,,Date Time,Date Time,,
11-10584T,6/14,0031 hrs,6/14 0020 hrs,6/14 0030 hrs Bicycle Theft,Vista Del Sol,Pending
"",,,,"Driving with a Suspended License, Possession of",N. Scottsdale Rd. / E.,
11-10595T,6/14,0347 hrs,6/14 0347 hrs,6/14 0347 hrs,,Pending
"",,,,"Marijuana, Possession of Drug Paraphernalia",Playa Del Norte Dr.,
"",,,,Police Log,,
"",,,,Arizona State University Police Department,,
"",,,,"Wednesday, June 15, 2011",,
"",,,,Occurred,,
"",Date,Time,,,,
Incident #,,,From,Thru Description,Location,Disposition
"",Reported,Reported,,,,
"",,,Date Time,Date Time,,
"",,,,,E Apache Blvd / S,
11-10640T,6/15,0056 hrs,6/15 0000 hrs,6/15 0056 hrs Fictitious License Plates,,Cleared By Arrest
"",,,,,McAllister Ave,
"",,,,"Aggravated DUI, Unlawful Flight from Law",,
"",,,,"Enforcement, Fail to Stop/Notify Unattended Vehicle,",,
11-10645T,6/15,0133 hrs,6/15 0133 hrs,6/15 0134 hrs,Parking Structure 4,Cleared By Arrest
"",,,,"Possession of Suspended License, Driving While",,
"",,,,"License Suspended, Exhibition of Speed",,
11-10656T,6/15,1020 hrs,6/15 1020 hrs,6/15 1020 hrs Impound of Found Property,Fulton Parking Structure,Pending
"",,,,,Student Recreation,
11-10670T,6/15,1654 hrs,6/15 1630 hrs,6/15 1650 hrs Theft,,Pending
"",,,,,Center,
"",,,,Police Log,,
"",,,,Arizona State University Police Department,,
"",,,,"Thursday, June 16, 2011",,
"",,,,Occurred,,
"",Date,Time,,,,
Incident #,,,From,Thru Description,Location,Disposition
"",Reported,Reported,,,,
"",,,Date Time,Date Time,,
"",,,,,Business Administration,
11-10705T,6/16,0938 hrs,6/16 0900 hrs,6/16 0938 hrs Arson/Reckless Burn,,Pending
"",,,,,Building-C Wing,
11-10720T,6/16,1725 hrs,6/2 1700 hrs,6/16 1700 hrs Theft,Cholla,Pending
"",,,,,S. Normal Ave / E.,
11-10726,6/16,1915 hrs,6/16 1915 hrs,6/16 1915 hrs Accident with Injuries,,Pending
"",,,,,Apache Blvd,
"",,,,"No Current Registration, No Mandatory Insurance,",,
"",,,,"Displaying Manditory Insurance Suspended Plates,",,
11-10743T,6/16,2233 hrs,6/16 2233 hrs,6/16 2233 hrs,1785 E. University Dr.,Cleared By Arrest
"",,,,"Impeding Traffic, Failure to Dim Lights, No Rear",,
"",,,,License Plate Light,,
"",,,,Police Log,,
"",,,,Arizona State University Police Department,,
"",,,,"Friday, June 17, 2011",,
"",,,,Occurred,,
"",Date,Time,,,,
Incident #,,,From,Thru Description,Location,Disposition
"",Reported,Reported,,,,
"",,,Date Time,Date Time,,
"",,,,,1100 Block of S Rural,
11-10762T,6/17,0244 hrs,6/17 0244 hrs,6/17 0316 hrs Driving on Suspended Drivers License,,Cleared By Arrest
"",,,,,Rd,
11-10777T,6/17,0637 hrs,6/17 0815 hrs,6/17 0637 hrs Criminal Damage,Lot 27,Pending
11-10793T,6/17,1629 hrs,6/16 1600 hrs,6/17 1400 hrs Criminal Damage,Music,Pending
11-10794T,6/17,1637 hrs,6/16 0810 hrs,6/17 1610 hrs Theft,Bio Design B Wing,Pending
"",,,,"Driving on Suspended Drivers License, No Proof of",,
11-10807T,6/17,2000 hrs,6/17 2000 hrs,6/17 2030 hrs,Lot 63,Pending
"",,,,"Insurance, Possession of Marijuana, Warrant",,
"",,,,Police Log,,
"",,,,Arizona State University Police Department,,
"",,,,"Saturday, June 18, 2011",,
"",,,,Occurred,,
"",Date,Time,,,,
Incident #,,,From,Thru Description Location,,Disposition
"",Reported,Reported,,,,
"",,,Date Time,Date Time,,
11-10822T,6/18,0023 hrs,6/18 0023 hrs,6/18 0035 hrs Possession of Drug Paraphernalia Vista Del Sol,,Cleared By Arrest
"",,,,"Possession of Marijuana, Possession of Drug",,
"",,,,"Paraphernalia, DUI-Alcohol, Drug, Vapor, Combination N. Scottsdale Rd. / E.",,
11-10833T,6/18,0240 hrs,6/18 0240 hrs,6/18 0240 hrs,,Pending
"",,,,"Thereof, DUI-BAC of .08 or Higher, DUI-Extreme with Playa Del Norte Dr.",,
"",,,,BAC of .15 or Higher but less than .20,,
11-10851W,6/18,1131 hrs,6/17 0800 hrs,6/18 1100 hrs Criminal Damage 5000 W. Wood Dr.,,Pending
"",,,,Police Log,,
"",,,,Arizona State University Police Department,,
"",,,,"Sunday, June 19, 2011",,
"",,,,Occurred,,
"",Date,Time,,,,
Incident #,,,From,Thru Description,Location,Disposition
"",Reported,Reported,,,,
"",,,Date Time,Date Time,,
11-20891T,6/19,0441 hrs,6/19 0441 hrs,6/19 0441 hrs Found Property,Life Science E Wing,Pending
"",,,,Police Log,,
"",,,,Arizona State University Police Department,,
"",,,,"Monday, June 20, 2011",,
"",,,,Occurred,,
"",Date,Time,,,,
Incident #,,,From,Thru Description,Location,Disposition
"",Reported,Reported,,,,
"",,,Date Time,Date Time,,
11-10933T,6/20,0732 hrs,6/20 0732 hrs,6/20 0732 hrs Found Property,Towers,Pending
11-10953T,6/20,1422 hrs,6/20 1300 hrs,6/20 1400 hrs Bike Theft,Fulton Center,Pending
11-10957T,6/20,1512 hrs,6/17 0815 hrs,6/17 1710 hrs Vehicle Burglary,Lot 59,Pending
"",,,,Police Log,,
"",,,,Arizona State University Police Department,,
"",,,,"Tuesday, June 21, 2011",,
"",,,,Occurred,,
"",Date,Time,,,,
Incident #,,,From,Thru Description,Location,Disposition
"",Reported,Reported,,,,
"",,,Date Time,Date Time,,
"",,,,"Possession of Drug Paraphernalia, Driving on",,
11-10980T,6/21,0201 hrs,6/21 0201 hrs,6/21 0201 hrs,S Mill Ave / E 10th St,Cleared By Arrest
"",,,,Suspended License,,
11-10997T,6/21,1045 hrs,6/9 1500 hrs,"6/13 1200 hrs Theft, Criminal Damage - School",Music Building,Pending
"",,,,Police Log,,
"",,,,Arizona State University Police Department,,
"",,,,"Wednesday, June 22, 2011",,
"",,,,Occurred,,
"",Date,Time,,,,
Incident #,,,From,Thru Description,Location,Disposition
"",Reported,Reported,,,,
"",,,Date Time,Date Time,,
"",,,,"Poss. Drug Paraphernalia, Under 21  W Alcohol In",,
"",,,,,S Rural Rd/E Terrace,
11-11027T,6/22,0122 hrs,6/22 0122 hrs,"6/22 0122 hrs Control of Vehicle, DUI, DUI W/BAC OF .08, Driving",,Cleared By Arrest
"",,,,,Rd,
"",,,,In Violation of License Restriction,,
11-11041T,6/22,0139 hrs,6/22 0139 hrs,6/22 0139 hrs Welfare Check,Vista Del Sol,Pending
11-11045T,6/22,1005 hrs,6/22 0845 hrs,6/22 1000 hrs Bike Theft,Memorial Union,Pending
11-11046T,6/22,1119 hrs,6/21 1200 hrs,6/22 1119 hrs Bike Theft,Honor College,Pending
11-11047T,6/22,1123 hrs,6/21 2300 hrs,6/22 1123 hrs Theft,Vista Del Sol,Pending
11-11048T,6/22,1151 hrs,6/22 1130 hrs,6/22 1158hrs Theft,Computer Commons,Pending
"",,,,,6500 Block of South,
11-11061E,6/22,1739 hrs,6/21 1800 hrs,6/22 1730 hrs Criminal Damages,,Pending
"",,,,,Sagewood,
"",,,,,7300 Block of East,
11-11062E,6/22,1749 hrs,6/22 1430 hrs,6/22 1749 hrs Information only,,Closed
"",,,,,Talon Ave,
"",,,,Police Log,,
"",,,,Arizona State University Police Department,,
"",,,,"Thursday, June 23, 2011",,
"",,,,Occurred,,
"",Date,Time,,,,
Incident #,,,From,Thru Description,Location,Disposition
"",Reported,Reported,,,,
"",,,Date Time,Date Time,,
11-11101T,6/23,1319 hrs,5/1 0000 hrs,5/31 2359 hrs Bicycle Theft,Palo Verde West,Pending
"",,,,,Physical Sciences H-,
11-11108T,6/23,1734 hrs,6/23 0800 hrs,6/23 1530 hrs Bicycle Theft,,Pending
"",,,,,Wing,
"",,,,"Possession of Marijuana, Possession of Drug",,
11-11114T,6/23,1907 hrs,6/23 1830 hrs,6/23 1905 hrs,Cholla Apartments,Pending
"",,,,Paraphernalia,,
"",,,,"Driving with Suspended License, Mutilated License",S. Rural Rd. / E.,
11-11116T,6/23,1936 hrs,6/23 1936 hrs,6/23 2004 hrs,,Cleared By Arrest
"",,,,Plate,Apache Blvd.,
"",,,,Police Log,,
"",,,,Arizona State University Police Department,,
"",,,,"Friday, June 24, 2011",,
"",,,,Occurred,,
"",Date,Time,,,,
Incident #,,,From,Thru Description,Location,Disposition
"",Reported,Reported,,,,
"",,,Date Time,Date Time,,
"",,,,"Aggravated Assault on a Police Officer, Resisting",E University Dr / S,
11-11145T,6/24,0118 hrs,6/24 0118 hrs,6/24 0135 hrs,,Pending
"",,,,"Arrest, DUI",Rural Rd,
"",,,,,S Paseo Del Sabre / E,
11-11148T,6/24,0208 hrs,6/24 0208 hrs,6/24 0220 hrs Minor Consumption of Alcohol,,Cleared By Arrest
"",,,,,Apache Blvd,
11-11155T,6/24,0434 hrs,6/24 0434 hrs,6/24 0434 hrs Non-injury Accident,Karsten Golf Course,Pending
11-11162T,6/24,0849 hrs,6/24 0600 hrs,6/24 0830 hrs Burglary,Intercollegiate Athletics,Pending
11-11173T,6/24,1351 hrs,6/24 0830 hrs,6/24 1230 hrs Bike Theft,Language and Literature,Pending
"",,,,,5800 Block  of S,
11-11186E,6/24,1908 hrs,6/24 1908 hrs,6/24 1908 hrs Information Report,,Pending
"",,,,,Sagewood,
"",,,,,Mona Plummer Aquatic,
11-11187T,6/24,1954 hrs,6/24 1900 hrs,6/24 1915 hrs Theft,,Pending
"",,,,,Complex,
"",,,,,S McAllister Ave / E,
11-11205T,6/24,2249 hrs,6/24 2249 hrs,6/25 0150 hrs DUI,,Cleared By Arrest
"",,,,,Lemon St,
"",,,,,2000 Block of E Rio,
11-11208T,6/24,2315 hrs,6/24 2315 hrs,6/25 2315 hrs Found Property,,Pending
"",,,,,Salado Pky,
"",,,,Police Log,,
"",,,,Arizona State University Police Department,,
"",,,,"Saturday, June 25, 2011",,
"",,,,Occurred,,
"",Date,Time,,,,
Incident #,,,From,Thru Description,Location,Disposition
"",Reported,Reported,,,,
"",,,Date Time,Date Time,,
"",,,,,E Apache Blvd/ S Rural,
11-11212T,6/25,0150 hrs,6/25 0150 hrs,6/25 0150 hrs Driving on Suspend License,,Cleared By Arrest
"",,,,,Rd,
"",,,,"Indecent Exposure, Poss. of Marijuana and",,
11-11227T,6/25,0625 hrs,6/25 0625 hrs,6/25 0625 hrs,Adelphi Commons,Pending
"",,,,Paraphernalia,,
11-11229T,6/25,0625 hrs,6/25 0625 hrs,6/25 0625 hrs Poss. Drugs And Paraphernalia,Adelphi Commons,Pending
11-11245D,6/25,1856 hrs,6/25 1856 hrs,6/25 1856 hrs Under 21 W Alcohol,Post Office,Cleared By Arrest
11-11256T,6/25,2244 hrs,6/25 2244 hrs,6/25 2244 hrs Under 21 W Alcohol,Vista Del Sol,Cleared By Arrest
"",,,,Police Log,,
"",,,,Arizona State University Police Department,,
"",,,,"Sunday, June 26, 2011",,
"",,,,Occurred,,
"",Date,Time,,,,
Incident #,,,From,Thru Description,Location,Disposition
"",Reported,Reported,,,,
"",,,Date Time,Date Time,,
"",,,,,S Rural Rd / E Apache,
11-11267T,6/26,0143 hrs,6/26 0143 hrs,6/26 0201 hrs Minor Consumption of Alcohol,,Cleared By Arrest
"",,,,,Blvd,
11-11272T,6/26,0234 hrs,6/26 0233 hrs,"6/26 0251 hrs DUI, DUI w/BAC of .08 or Higher",Parking Structure 1,Cleared By Arrest
"",,,,,Vista del Sol Parking,
11-11281T,6/26,0954 hrs,6/25 2220 hrs,6/25 2240 hrs Criminal Damage,,Pending
"",,,,,Structure,
11-11291T,6/26,1742 hrs,6/24 1600 hrs,6/26 1730 hrs Criminal Damage,Law Library,Pending
11-11295T,6/26,2055 hrs,6/26 2055 hrs,6/26 2112 hrs Trespass/Loitering,Memorial Union,Cleared By Arrest
"",,,,Police Log,,
"",,,,Arizona State University Police Department,,
"",,,,"Monday, June 27, 2011",,
"",,,,Occurred,,
"",Date,Time,,,,
Incident #,,,From,Thru Description,Location,Disposition
"",Reported,Reported,,,,
"",,,Date Time,Date Time,,
11-11338T,6/27,2153 hrs,6/27 2150 hrs,6/27 2153 hrs Loitering,Memorial Union,Cleared By Arrest
"",,,,Police Log,,
"",,,,Arizona State University Police Department,,
"",,,,"Tuesday, June 28, 2011",,
"",,,,Occurred,,
"",Date,Time,,,,
Incident #,,,From,Thru Description,Location,Disposition
"",Reported,Reported,,,,
"",,,Date Time,Date Time,,
"",,,,"Domestic Violence, Aggravated Assault, 2nd Degree",,
11-11376T,6/28,1908 hrs,6/28 1845 hrs,"6/28 1900 hrs Burglary, Unlawful Imprisonment, Interfering with",Vista Del Sol,Pending
"",,,,Judicial Proceedings,,
"",,,,,E. Lemon St. / S. Rural,
11-11377T,6/28,2048 hrs,6/28 2048 hrs,6/28 2051 hrs Minor in Consumption of Alcohol,,Cleared By Arrest
"",,,,,Rd.,
11-11379T,6/28,2110 hrs,6/24 0000 hrs,6/28 2100 hrs Bicycle Theft,Hassayampa Phase II,Pending
"",,,,Police Log,,
"",,,,Arizona State University Police Department,,
"",,,,"Wednesday, June 29, 2011",,
"",,,,Occurred,,
"",Date,Time,,,,
Incident #,,,From,Thru Description,Location,Disposition
"",Reported,Reported,,,,
"",,,Date Time,Date Time,,
"",,,,,Engineering Research,
11-11389T,6/29,0309 hrs,6/29 0310 hrs,6/29 0315 hrs Information Only,,Closed
"",,,,,Center,
"",,,,,Engineering Center-A,
11-11393T,6/29,0615 hrs,6/29 0615 hrs,6/29 0615 hrs Property Impounded for Safekeeping,,Closed
"",,,,,Wing,
"",,,,"Display Mandatory Insurance Suspended Plates, No",,
11-11434T,6/29,2340 hrs,6/29 2340 hrs,6/29 2340 hrs,S. Mill Ave. / E. 6th St.,Cleared By Arrest
"",,,,Driver License,,
"",,,,Police Log,,
"",,,,Arizona State University Police Department,,
"",,,,"Thursday, June 30, 2011",,
"",,,,Occurred,,
"",Date,Time,,,,
Incident #,,,From,Thru Description,Location,Disposition
"",Reported,Reported,,,,
"",,,Date Time,Date Time,,
11-11458E,6/30,0922 hrs,6/30 0745 hrs,6/30 0922 hrs Welfare Check,7063 E. Vosler Circle,Closed
11-11484T,6/30,1750 hrs,6/30 1330 hrs,6/30 1715 hrs Bicycle Theft,Noble Library,Pending
"",,,,Police Log,,
"",,,,Arizona State University Police Department,,
"",,,,Occurred,,
"",Date,Time,,,,
Incident #,,,From,Thru Description,Location,Disposition
"",Reported,Reported,,,,
"",,,Date Time,Date Time,,
