11-12182T,7/14,0145 hrs,7/14 0145 hrs,7/14 0641 hrs,,Cleared By Arrest
"",,,,Unattended Vehicle,Structure,
11-12197T,7/14,1147 hrs,7/13 1430 hrs,7/14 0730 hrs Bicycle Theft,Palo Verde East,Pending
11-12200T,7/14,1214 hrs,7/14 0900 hrs,7/14 1200 hrs Bicycle Theft,Lattie Coor Hall,Pending
"",,,,Police Log,,
"",,,,Arizona State University Police Department,,
"",,,,"Friday, July 15, 2011",,
"",,,,Occurred,,
"",Date,Time,,,,
Incident #,,,From,Thru Description,Location,Disposition
"",Reported,Reported,,,,
"",,,Date Time,Date Time,,
"",,,,"Possession of Marijuana, Driving with a Suspended",E. Terrace Rd. / S.,
11-12235T,7/15,0035 hrs,7/15 0035 hrs,7/15 0300 hrs,,Pending
"",,,,"License, Warrant Arrest",Rural Rd.,
11-12255T,7/15,1001 hrs,7/15 1001 hrs,7/15 1041 hrs Driving with a Suspended License,Lot 60,Pending
"",,,,Police Log,,
"",,,,Arizona State University Police Department,,
"",,,,"Saturday, July 16, 2011",,
"",,,,Occurred,,
"",Date,Time,,,,
Incident #,,,From,Thru Description,Location,Disposition
"",Reported,Reported,,,,
"",,,Date Time,Date Time,,
11-12333T,7/16,1241 hrs,7/16 0300 hrs,7/16 0500 hrs Theft,Hassayampa Phase I,Pending
11-12340T,7/16,1622 hrs,7/16 0930 hrs,7/16 1615 hrs Information Only Report,Hayden Library,Closed
11-12346T,7/16,1827 hrs,7/15 1530 hrs,7/16 1700 hrs Bicycle Theft,Palo Verde East,Pending
"",,,,Police Log,,
"",,,,Arizona State University Police Department,,
"",,,,"Sunday, July 17, 2011",,
"",,,,Occurred,,
"",Date,Time,,,,
Incident #,,,From,Thru Description,Location,Disposition
"",Reported,Reported,,,,
"",,,Date Time,Date Time,,
"",,,,,Vista Del Sol Parking,
11-12371T,7/17,0915 hrs,7/16 2000 hrs,7/17 700 hrs Vehicle Burglary,,Pending
"",,,,,Lot,
"",,,,Police Log,,
"",,,,Arizona State University Police Department,,
"",,,,"Monday, July 18, 2011",,
"",,,,Occurred,,
"",Date,Time,,,,
Incident #,,,From,Thru Description,Location,Disposition
"",Reported,Reported,,,,
"",,,Date Time,Date Time,,
11-12391T,7/18,0715 hrs,7/15 0730 hrs,7/15 2100 hrs Criminal Damage,Parking Structure 1,Pending
11-12393E,7/18,0951 hrs,7/18 0951 hrs,"7/18 0953 hrs Accident, No Injuries",Lot 97,Pending
"",,,,,Interdisciplinary Science,
11-12394T,7/18,1051 hrs,7/18 1051 hrs,"7/18 1200 hrs Accident, No Injuries",and Technology,Closed
"",,,,,Building II,
"",,,,"Possession of Marijuana, Possession of Drug",,
11-12427T,7/18,2135 hrs,7/18 2135 hrs,7/18 2320 hrs,Fulton Parking Structure,Pending
"",,,,Paraphernalia,,
"",,,,Police Log,,
"",,,,Arizona State University Police Department,,
"",,,,"Tuesday, July 19, 2011",,
"",,,,Occurred,,
"",Date,Time,,,,
Incident #,,,From,Thru Description,Location,Disposition
"",Reported,Reported,,,,
"",,,Date Time,Date Time,,
11-12452T,7/19,0517 hrs,7/18 1330 hrs,7/19 0500 hrs 3rd Degree Burglary,501 E. Tyler Mall,Pending
11-12459T,7/19,1009 hrs,7/18 2130 hrs,7/19 0900 hrs Criminal Damage,609 S. Alpha Dr.,Pending
"",,,,,Ross Blakeley Law,
11-12478T,7/19,2108 hrs,7/19 1900 hrs,7/19 1920 hrs Theft,,Pending
"",,,,,Library,
"",,,,"No Current Arizona Registration, Driving with",,
"",,,,"Mandatory Insurance Suspended Plates, No Proof of",S. Rural Rd. / S. Spence,
11-12482T,7/19,2208 hrs,7/19 2208 hrs,7/19 2015 hrs,,Cleared By Arrest
"",,,,"Insurance in Vehicle, Property Impounded for",Ave.,
"",,,,Destruction,,
"",,,,"Driving on a Suspended License, License Plate Light",S. Rural Rd. / E. Lemon,
11-12490T,7/19,2318 hrs,7/19 2318 hrs,7/19 2318 hrs,,Cleared By Arrest
"",,,,Required,St.,
"",,,,Police Log,,
"",,,,Arizona State University Police Department,,
"",,,,"Wednesday, July 20, 2011",,
"",,,,Occurred,,
"",Date,Time,,,,
Incident #,,,From,Thru Description,Location,Disposition
"",Reported,Reported,,,,
"",,,Date Time,Date Time,,
"",,,,"Possession Narc Violations, Driving while Suspended",E University Dr/ S,
11-12494T,7/20,0031 hrs,7/20 0031 hrs,7/20 0031 hrs,,Pending
"",,,,"License, Warant Arrest",Rural Rd,
11-12502D,7/20,0706 hrs,7/20 0702 hrs,7/20 0706 hrs Burglary,Mercado,Pending
"",,,,,University Towers,
11-12508T,7/20,0926 hrs,7/15 1300 hrs,7/15 1330 hrs Theft,,Pending
"",,,,,Parking Lot,
11-12510,7/20,1020 hrs,7/20 0600 hrs,7/20 0630 hrs Theft,Lot 63,Pending
"",,,,Police Log,,
"",,,,Arizona State University Police Department,,
"",,,,"Thursday, July 21, 2011",,
"",,,,Occurred,,
"",Date,Time,,,,
Incident #,,,From,Thru Description,Location,Disposition
"",Reported,Reported,,,,
"",,,Date Time,Date Time,,
11-12577T,12/21,1617 hrs,12/14 2130 hrs,7/20 2300 hrs Bike Theft,VDS,Pending
"",,,,Police Log,,
"",,,,Arizona State University Police Department,,
"",,,,"Friday, July 22, 2011",,
"",,,,Occurred,,
"",Date,Time,,,,
Incident #,,,From,Thru Description,Location,Disposition
"",Reported,Reported,,,,
"",,,Date Time,Date Time,,
11-12624T,7/22,1121 hrs,7/21 2300 hrs,7/22 0900 hrs Theft,Cottonwood Hall,Pending
"",,,,"Driving in Violation Driver License Restriction, Display",,
"",,,,,S Rural Rd/E Broadway,
11-12628T,7/22/,1248 hrs,7/22 1248 hrs,"7/22 1248 hrs Mandatory Insurance Suspended Plates, Speed not",,Cleared By Arrest
"",,,,,Rd,
"",,,,"Reasonable and Prudent, No Mandatory Insurance",,
11-12630T,7/22,1454 hrs,7/22 1454 hrs,7/22 1454 hrs Shoplifting,Axis Sports,Cleared By Arrest
11-12642T,7/22,1938 hrs,7/20 1200 hrs,7/22 1500 hrs Bike Theft,Cereus Hall,Pending
"",,,,Police Log,
"",,,,Arizona State University Police Department,
"",,,,"Saturday, July 23, 2011",
"",,,,Occurred,
"",Date,Time,,,
Incident #,,,From,Thru Description,Location Disposition
"",Reported,Reported,,,
"",,,Date Time,Date Time,
11-12661T,7/23,0225 hrs,7/23 0225 hrs,7/23 0225 hrs Possession of Marijuana,Lot 16 Pending
11-12666 T,7/23,0558 hrs,7/23 0558 hrs,7/23 0558 hrs Minor In Consumption Of Alcohol,Towers Cleared By Arrest
11-12671T,7/23,0844 hrs,7/23 0844 hrs,7/23 0844 hrs Minor In Consumption Of Alcohol,Vista Del Sol Clubhouse Cleared By Arrest
"",,,,Police Log,,
"",,,,Arizona State University Police Department,,
"",,,,"Sunday, July 24, 2011",,
"",,,,Occurred,,
"",Date,Time,,,,
Incident #,,,From,Thru Description,Location,Disposition
"",Reported,Reported,,,,
"",,,Date Time,Date Time,,
11-12710T,7/24,2016 hrs,7/22 1630 hrs,7/24 1940 hrs Bike Theft,Palo Verde East,Pending
11-12717T,7/24,2229 hrs,7/24 2229 hrs,7/24 2230 hrs Information Only,Parking Structure 5,Closed
"",,,,Police Log,,
"",,,,Arizona State University Police Department,,
"",,,,"Monday, July 25, 2011",,
"",,,,Occurred,,
"",Date,Time,,,,
Incident #,,,From,Thru Description,Location,Disposition
"",Reported,Reported,,,,
"",,,Date Time,Date Time,,
"",,,,,Interdisciplinary,
11-12739T,7/25,0853 hrs,7/8 0900 hrs,7/22 1300 hrs Theft,Sciences and,Pending
"",,,,,Technology Building 5,
"",,,,,E. 10th St. / S. Mill,
11-12754T,7/25,1304 hrs,7/25 1304 hrs,"7/25 1351 hrs Hit and Run Accident, No Injuries",,Pending
"",,,,,Ave.,
"",,,,,Life Sciences Building-,
11-12756T,7/25,1319 hrs,7/11 0700 hrs,7/25 1300 hrs Bicycle Theft,,Pending
"",,,,,A Wing,
11-12759T,7/25,1526 hrs,7/25 1526 hrs,7/25 1529 hrs Agency Assist,Lot 19,Pending
11-12771T,7/25,2009 hrs,7/25 2009 hrs,7/25 2017 hrs 3rd Degree Trespass-Railroad,1480 S. Rural Rd,Cleared By Arrest
"",,,,"DUI-Alcohol, DUI- BAC above .08, DUI-BAC above",,
11-12775T,7/25,2134 hrs,7/25 2134 hrs,"7/26 0047 hrs .15, Under 21- Drive after Drinking, Failure to Notify",721 E. Apache Blvd,Pending
"",,,,upon Striking Unattended Vehicle,,
"",,,,Police Log,,
"",,,,Arizona State University Police Department,,
"",,,,"Tuesday, July 26, 2011",,
"",,,,Occurred,,
"",Date,Time,,,,
Incident #,,,From,Thru Description,Location,Disposition
"",Reported,Reported,,,,
"",,,Date Time,Date Time,,
11-12785T,7/26,0614 hrs,7/23 1800 hrs,7/24 0600 hrs Criminal Damage,Parking Structure 1,Pending
11-12798T,7/26,0940 hrs,7/25 0830 hrs,7/25 1040 hrs Burglary-3rd Degree,Parking Lot 16,Pending
11-12802T,7/26,1203 hrs,3/1 0001 hrs,7/1 0001 hrs Computer Tampering,Palo Verde East,Pending
11-12803T,7/26,1244 hrs,7/25 2300 hrs,7/26 0330 hrs Theft,Vista Del Sol,Pending
11-12804T,7/26,1351 hrs,7/25 1330 hrs,7/25 1900 hrs Theft,Parking Structure 2,Pending
"",,,,,Off Campus Student,
11-12805T,7/26,1514 hrs,7/18 1700 hrs,7/19 0800 hrs Aggravated Criminal Damage to a School,,Pending
"",,,,,Services Building,
"",,,,,E. University Dr. / S.,
11-12809T,7/26,1636 hrs,7/26 1636 hrs,7/26 1644 hrs Driving on a Suspended License,,Cleared by Arrest
"",,,,,College Ave.,
"",,,,Police Log,,
"",,,,Arizona State University Police Department,,
"",,,,"Wednesday, July 27, 2011",,
"",,,,Occurred,,
"",Date,Time,,,,
Incident #,,,From,Thru Description,Location,Disposition
"",Reported,Reported,,,,
"",,,Date Time,Date Time,,
"",,,,,Student Services,
11-12846T,7/27,1310 hrs,7/26 0800 hrs,7/27 1310 hrs Theft,,Pending
"",,,,,Building,
"",,,,Police Log,,
"",,,,Arizona State University Police Department,,
"",,,,"Thursday, July 28, 2011",,
"",,,,Occurred,,
"",Date,Time,,,,
Incident #,,,From,Thru Description,Location,Disposition
"",Reported,Reported,,,,
"",,,Date Time,Date Time,,
11-12870T,7/28,0902 hrs,7/28 0902 hrs,7/28 1022 hrs Trespassing,Memorial Union,Cleared By Arrest
"",,,,,,Cleared
11-12875T,7/28,1055 hrs,7/27 1600 hrs,7/28 1120 hrs Stolen Vehicle,Lot 50,
"",,,,,,Exceptionally
11-12877T,7/28,1228 hrs,7/28 1228 hrs,"7/28 1742 hrs Accident, No Injuries",Lot 59 East,Pending
11-12878W,7/28,1345 hrs,7/28 0830 hrs,7/28 1030 hrs Criminal Damage,Community Park,Pending
11-12889T,7/28,2132 hrs,7/28 2132 hrs,7/28 2221 hrs Driving on a Suspended License,452 E. University Dr.,Cleared By Arrest
"",,,,Police Log,,
"",,,,Arizona State University Police Department,,
"",,,,"Friday, July 29, 2011",,
"",,,,Occurred,,
"",Date,Time,,,,
Incident #,,,From,Thru Description,Location,Disposition
"",Reported,Reported,,,,
"",,,Date Time,Date Time,,
"",,,,,S. Rural Rd / E. Rio,
11-12912T,7/29,0324 hrs,7/29 0324 hrs,7/29 0343 hrs Exhibition of Speed,,Cleared By Arrest
"",,,,,Salado Parkway,
11-12915T,7/29,0418 hrs,7/29 0418 hrs,"7/29 0418 hrs No License, No Proof of Insurance",S. Rural Rd. / E. 6th St.,Cleared By Arrest
11-12928T,7/29,1000 hrs,7/27 1800 hrs,7/28 0730 hrs Criminal Damage,Sage North,Pending
11-12933T,7/29,1429 hrs,7/29 0130 hrs,7/29 0230 hrs Theft,Vista Del Sol,Pending
11-12948E,7/29,2142 hrs,7/29 2142 hrs,7/29 2212 hrs Driving on Suspended License,Lot 30,Cleared By Arrest
"",,,,Police Log,,
"",,,,Arizona State University Police Department,,
"",,,,"Saturday, July 30, 2011",,
"",,,,Occurred,,
"",Date,Time,,,,
Incident #,,,From,Thru Description,Location,Disposition
"",Reported,Reported,,,,
"",,,Date Time,Date Time,,
11-12994T,7/30,1349 hrs,7/30 1315 hrs,7/30 1400 hrs 3rd Degree Trespass,Hayden Library,Cleared By Arrest
"",,,,Police Log,,
"",,,,Arizona State University Police Department,,
"",,,,"Sunday, July 31, 2011",,
"",,,,Occurred,,
"",Date,Time,,,,
Incident #,,,From,Thru Description,Location,Disposition
"",Reported,Reported,,,,
"",,,Date Time,Date Time,,
"",,,,"Under 21-Drink and Drive, DUI-Alcohol, No Arizona",,
11-13018T,7/31,0309 hrs,7/31 0309 hrs,7/31 0529 hrs,1001 S. McAllister Ave,Cleared By Arrest
"",,,,"Driver License, Lighted Headlamps Required",,
11-13028T,7/31,1712 hrs,7/31 1700 hrs,7/31 1710 hrs 1st Degree Burglary,Towers,Pending
