Incident #,,,From,Thru Description,Location Disposition
"",Reported,Reported,,,
"",,,Date Time,Date Time,
11-18402T,10/7,0051 hrs,10/7 0050 hrs,10/7 0050 hrs Bike Theft,300 E Orange Mall Cleared By Arrest
11-18426W,10/7,0801hrs,10/6 0900 hrs,10/6 1930 hrs Bike Theft,Fletcher Library Pending
"",,,,,Business Administration Cleared
11-18430T,10/7,1018 hrs,10/7 1015 hrs,10/7 1030 hrs Criminal Trespass,
"",,,,,Building Exceptionally
11-18441T,10/7,1155 hrs,10/1 2200 hrs,10/2 0300 hrs Theft,Parking Lot 59 East Pending
11-18451T,10/7,1603 hrs,10/7 1602 hrs,10/7 1603 hrs Robbery,Schwada Pending
11-18457T,10/7,1730 hrs,10/7 1450 hrs,10/7 1545 hrs Bike Theft,Schwada Pending
"",,,,,Engineering Resource
11-18483T,10/7,2212 hrs,10/7 2212 hrs,10/5 1200 hrs Theft,Pending
"",,,,,Center
11-18487T,10/7,2307 hrs,10/7 2307 hrs,"10/7 2307 hrs Under 21 With Alcohol,Assault, Criminal Damage",Chillis Parking Lot Cleared By Arrest
"",,,,Police Log,,
"",,,,Arizona State University Police Department,,
"",,,,"Saturday, October 08, 2011",,
"",,,,Occurred,,
"",Date,Time,,,,
Incident #,,,From,Thru Description,Location,Disposition
"",Reported,Reported,,,,
"",,,Date Time,Date Time,,
"",,,,NONE,,
"",,,,Police Log,,
"",,,,Arizona State University Police Department,,
"",,,,"Sunday, October 09, 2011",,
"",,,,Occurred,,
"",Date,Time,,,,
Incident #,,,From,Thru Description,Location,Disposition
"",Reported,Reported,,,,
"",,,Date Time,Date Time,,
11-18559T,10/9,0215 hrs,10/9 0215 hrs,10/9 0215 hrs Under 21 Without Alcohol,Cholla,Cleared By Arrest
11-18573T,10/9,1124 hrs,10/7 0900 hrs,10/7 2200 hrs Bike Theft,College of Design South,Pending
11-18575T,10/9,1142 hrs,10/6 0730 hrs,10/6 1630 hrs Theft,Cereus Hall,Pending
11-18576T,10/9,1229 hrs,10/6 1200 hrs,10/7 1300 hrs Theft,Barret Honor College,Pending
"",,,,,Sports Recreation,
11-18590T,10/9,2035 hrs,10/9 1825 hrs,10/9 2030 hrs Theft,,Pending
"",,,,,Complex,
11-18603T,10/9,2318 hrs,10/9 2318 hrs,10/9 2318hrs Possession Of Paraphernalia,Hassayampa,Cleared By Arrest
"",,,,Police Log,,
"",,,,Arizona State University Police Department,,
"",,,,"Monday, October 10, 2011",,
"",,,,Occurred,,
"",Date,Time,,,,
Incident #,,,From,Thru Description,Location,Disposition
"",Reported,Reported,,,,
"",,,Date Time,Date Time,,
"",,,,,Mona Plummer Aquatic,
11-18612T,10/10,0140 hrs,10/10 0140 hrs,10/10 0140 hrs Death Investigation,,Pending
"",,,,,Center,
"",,,,,ASU Campus Children,
11-18619T,10/10,0741 hrs,10/7 1800 hrs,10/10 0645 hrs Criminal Damage,,Pending
"",,,,,Center,
11-18636W,10/10,1346 hrs,10/10 1045hrs,10/10 1346 hrs Bike Theft,Fletcher Library,Pending
"",,,,,7000 Block Of Thistle,
11-18638P,10/10,1351 hrs,10/10 0900 hrs,10/10 1230 hrs Theft,,Pending
"",,,,,Ave,
"",,,,,Business Administration,
11-18639T,10/10,1426 hrs,10/7 1700 hrs,10/10 0800 hrs Criminal Damage,,Pending
"",,,,,C,
11-18640T,10/10,1437 hrs,10/10 1350 hrs,10/10 1440 hrs Theft,Hassayampa Phase 1,Pending
11-18642T,10/10,1503 hrs,10/10 1503 hrs,10/10 1503 hrs Possess Suspended License,Music West,Cleared By Arrest
11-18653T,10/10,1728 hrs,10/10 1300 hrs,10/10 1600 hrs Theft,Nelson Fox Fine Arts,Unfounded
11-18661T,10/10,2032 hrs,10/9 1400 hrs,10/10 0200 hrs Bike Theft,Hayden Hall West,Pending
"",,,,"Aggravated Robbery, False Reporting to Law",,
11-18664T,10/10,2057 hrs,10/10 2057 hrs,"10/10 2057 hrs Enforcement, Fail To Provide Identification, Driving",E Lemon St/ S Rural Rd,Pending
"",,,,With A Suspend  License,,
11-18666,10/10,2108 hrs,10/10 1250 hrs,10/10 2100 hrs Bike Theft,Fletcher library,Pending
11-18667,10/10,2137 hrs,10/10 1215 hrs,10/10 2140 hrs Burglary Structure,West Desert Village,Pending
"",,,,Police Log,,
"",,,,Arizona State University Police Department,,
"",,,,"Tuesday, October 11, 2011",,
"",,,,Occurred,,
"",Date,Time,,,,
Incident #,,,From,Thru Description,Location,Disposition
"",Reported,Reported,,,,
"",,,Date Time,Date Time,,
"",,,,,University Center,
11-18696W,10/11,1056 hrs,10/11 1059 hrs,10/11 1056 hrs Theft,,Pending
"",,,,,Building,
"",,,,,University Center,
11-18697D,10/11,1058 hrs,10/11 1000 hrs,10/11 1055 hrs Bike Theft,,Pending
"",,,,,Building,
11-18712T,10/11,1504 hrs,10/7 1700 hrs,10/10 1200 hrs  Bike Theft,Barrett Honor College,Pending
11-18715T,10/11,1526 hrs,10/11 1340 hrs,10/11 1345 hrs Theft,Life Science C-Wing,Pending
11-18722T,10/11,1615 hrs,10/10 1815 hrs,10/10 2000 hrs Bike Theft,Gammage Auditorium,Pending
11-18726T,10/11,1655 hrs,10/11 1300 hrs,10/11 1700 hrs Bike Theft,Towers Apartment,Pending
11-18732W,10/11,1836 hrs,10/10 0900 hrs,10/10 1630 hrs Bike Theft,Fletcher Library,Pending
11-18738T,10/11,1916 hrs,10/11 1830 hrs,10/11 1845 hrs Theft,Hayden Library,Pending
"",,,,,,Duplicate of 11-
11-18741T,10/11,1943 hrs,10/11 1943 hrs,10/11 1943 hrs Assault,Noble Library,
"",,,,,,18745T
11-18745T,10/11,1943 hrs,10/11 1944 hrs,10/11 1940 hrs Assault,Noble Library,Pending
11-18752T,10/11,2150 hrs,10/9 1800 hrs,10/11 2100 hrs Bike Theft,Wells Fargo Arena,Pending
11-18753T,10/11,2204 hrs,10/11 2204 hrs,10/11 2204 hrs Possession Of Paraphernalia,Parking Structure 4,Cleared By Arrest
11-18754D,10/11,2158 hrs,10/11 2158 hrs,"10/11 2158 hrs Possession Of Paraphernalia, Possession Of Marijuana",Taylor Place,Pending
"",,,,"Possession Of Paraphernalia, Possession Of Marijuana,",,
11-18762T,10/11,2318 hrs,10/11 2318 hrs,10/11 2318 hrs,Palo Verde,Pending
"",,,,Dangerous Drugs,,
"",,,,Police Log,,
"",,,,Arizona State University Police Department,,
"",,,,"Wednesday, October 12, 2011",,
"",,,,Occurred,,
"",Date,Time,,,,
Incident #,,,From,Thru Description,Location,Disposition
"",Reported,Reported,,,,
"",,,Date Time,Date Time,,
"",,,,,Student Recreation,
11-18776T,10/12,0726 hrs,10/11 2130 hrs,10/11 2300 hrs Theft,,Pending
"",,,,,Center,
11-18787T,10/12,0932 hrs,10/8 0700 hrs,10/12 0730 hrs Theft,Mona Plummer,Pending
11-18790T,10/12,1035 hrs,10/11 1030 hrs,10/11 1715 hrs Vehicle Burglary,Parking Structure 4,Pending
11-18794T,10/12,1059 hrs,10/12 0900 hrs,10/12 1030 hrs Theft,Life Science E,Pending
"",,,,,6000 Block Of Sage,
11-18802P,10/12,1411 hrs,10/12 1411 hrs,10/12 1411 hrs Criminal Damage,,Agency Assist
"",,,,,wood,
"",,,,,Vista Del Sol G,
11-18805T,10/12,1528 hrs,10/10 1600 hrs,10/11 1030 hrs Theft,,Pending
"",,,,,Building,
11-18809T,10/12,1619 hrs,10/11 1700 hrs,10/12 1300 hrs Theft,Lattie F. Coor Hall,Unfounded
11-18810T,10/12,1700 hrs,10/4 1700 hrs,10/11 0900 hrs Theft,Lattie F. Coor Hall,Pending
"",,,,"Burglary, Possession of Dangerous Drugs, Possession of",,
11-18818T,10/12,1806 hrs,10/12 1806 hrs,10/12 1806 hrs,Well Fargo Arena,Pending
"",,,,"Drug Paraphernalia, Loitering",,
"",,,,,Student Recreation,
11-18826T,10/12,1955 hrs,10/12 1720 hrs,10/12 1845 hrs Theft,,Pending
"",,,,,Center,
11-18838T,10/12,2255 hrs,10/10 1700 hrs,10/11 1700 hrs Theft,Vista Del Sol,Pending
"",,,,Police Log,,
"",,,,Arizona State University Police Department,,
"",,,,"Thursday, October 13, 2011",,
"",,,,Occurred,,
"",Date,Time,,,,
Incident #,,,From,Thru Description,Location,Disposition
"",Reported,Reported,,,,
"",,,Date Time,Date Time,,
11-18849T,10/13,0234 hrs,10/13 0234 hrs,"10/13 0234 hrs Injured/Ill Person, Underage With Alcohol",Hassayampa,Cleared By Arrest
11-18861T,10/13,0741 hrs,10/12 1800 hrs,10/13 0730 hrs Theft,Language and Literature,Pending
"",,,,,Campus Children's,
11-18863T,10/13,0749 hrs,10/6 1300 hrs,10/12 1400 hrs Theft,,Pending
"",,,,,Center,
11-18870T,10/13,1049 hrs,10/12 1330 hrs,10/13 0925 hrs Bike Theft,Hassayampa Phase 2,Pending
11-18874W,10/13,1112 hrs,10/10 1700 hrs,10/13 0800 hrs Theft,Sands Building,Pending
"",,,,,,Cleared
11-18878T,10/13,1308 hrs,10/13 0100 hrs,10/13 0145 hrs Criminal Trespass,Psychology,
"",,,,,,Exceptionally
11-18883T,10/13,1421 hrs,10/10 1200 hrs,10/12 1200 hrs Theft,Hassayampa Phase 1,Pending
11-18887T,10/13,1508 hrs,10/12 2000 hrs,10/13 0930 hrs Theft,Hassayampa Phase 2,Pending
11-18889T,10/13,1526 hrs,9/13 0000 hrs,10/13 1200 hrs Vehicle Burglary,Parking Structure 4,Pending
11-18891T,10/13,1530 hrs,10/13 1100 hrs,10/13 1300 hrs Theft,Palo Verde East,Pending
11-18894T,10/13,1636 hrs,10/13 1000 hrs,10/13 1615 hrs Bike Theft,Fulton Parking Structure,Pending
11-18896T,10/13,1702 hrs,10/13 1600 hrs,10/13 1600 hrs Assault,Barrett,Pending
11-18901D,10/13,1735 hrs,10/9 2000 hrs,10/12 2030 hrs Theft,Taylor Place,Pending
11-18908P,10/13,1901 hrs,10/13 1901 hrs,10/13 1901 hrs Burglary Structure,6800 Block of Ural Ave,Pending
"",,,,,6000  Block Of,
11-18910P,10/13,1919 hrs,10/13 1919 hrs,10/13 1919 hrs Assault,,Unfounded
"",,,,,Sagewood,
"",,,,,6800 Block of Valwood,
11-18913P,10/13,1926 hrs,10/13 1745 hrs,10/13 1825 hrs Information Report,,Pending
"",,,,,Ave,
"",,,,,Student Recreation,
11-18918T,10/13,2052 hrs,10/13 1945 hrs,10/13 2000 hrs Theft,,Pending
"",,,,,Complex,
11-18922T,10/13,2114 hrs,10/13 2114hrs,10/13 2114 hrs Found Property,Parking Structure 4,Pending
"",,,,Police Log,,
"",,,,Arizona State University Police Department,,
"",,,,"Friday, October 14, 2011",,
"",,,,Occurred,,
"",Date,Time,,,,
Incident #,,,From,Thru Description,Location,Disposition
"",Reported,Reported,,,,
"",,,Date Time,Date Time,,
"",,,,"Possession of Marijuana, Possession of Drug",,
11-18940T,10/14,0106 hrs,10/14 0106 hrs,10/14 0115 hrs,Structure 5,Pending
"",,,,Paraphernalia,,
11-18958T,10/14,0643 hrs,10/14 0630 hrs,10/14 0630 hrs Found Property,Language & Literature,Pending
"",,,,,6400 Block S.,
11-18967P,10/14,1116 hrs,10/14 1116 hrs,"10/14 1254 hrs Aggravated Assault, Simple Assault, Domestic Violence",,Pending
"",,,,,Sagewood Cir,
11-18981T,10/14,1236 hrs,10/12 0800 hrs,10/12 1430 hrs Bike Theft,Light Rail Train Station,Pending
11-18982T,10/14,1254 hrs,10/14 0330 hrs,10/14 0900 hrs Theft,Hayden,Pending
11-18983T,10/14,1253 hrs,9/23 1200 hrs,10/14 1200 hrs Bike Theft,Biodesign B-Wing,Pending
11-18900T,10/14,1515 hrs,10/13 0200 hrs,10/13 0200 hrs Theft,McClintock,Pending
11-19005T,10/14,2056 hrs,10/14 1700 hrs,10/14 1945 hrs Theft,Memorial Union,Pending
11-19017T,10/14,2248 hrs,10/14 2248 hrs,10/14 2258 hrs Minor Consumption of Alcohol,Coor,Cleared by Arrest
"",,,,"Possession of Marijuana, Possession of Drug",,
11-19018T,10/14,2253 hrs,10/14 2253 hrs,10/14 2336 hrs,Arboretum,Pending
"",,,,Paraphernalia,,
"",,,,"Possession of Marijuana, Possession of",,
11-19019T,10/14,2314,10/14 2314,10/14 2340,Adelphi 2,Pending
"",,,,Cancelled/Fictitious Drivers License,,
"",,,,Police Log,,
"",,,,Arizona State University Police Department,,
"",,,,"Saturday, October 15, 2011",,
"",,,,Occurred,,
"",Date,Time,,,,
Incident #,,,From,Thru Description,Location,Disposition
"",Reported,Reported,,,,
"",,,Date Time,Date Time,,
11-19027 T,10/15,0053 hrs,10/15 0053 hrs,10/15 0053 hrs Under 21 With Alcohol In Body,Parking Structure 1,Cleared By Arrest
11-19031T,10/15,0210 hrs,10/15 0210 hrs,10/15 0210 hrs Assault,Parking Lot 16,Cleared By Arrest
"",,,,"Extreme DUI BAC above .20, DUI BAC above .08,",S College Ave/ E,
11-19065T,10/15,1610 hrs,10/15 1610 hrs,10/15 1610 hrs,,Cleared By Arrest
"",,,,DUI Slightest Degree,University Dr,
11-19078T,10/15,2115 hrs,10/15 1845 hrs,10/15 2100 hrs Bike Theft,Music East,Pending
11-19086T,10/15,2241 hrs,10/15 1830 hrs,10/15 2230 hrs Criminal Damage,Parking Lot 16,Pending
"",,,,Police Log,,
"",,,,Arizona State University Police Department,,
"",,,,"Sunday, October 16, 2011",,
"",,,,Occurred,,
"",Date,Time,,,,
Incident #,,,From,Thru Description,Location,Disposition
"",Reported,Reported,,,,
"",,,Date Time,Date Time,,
11-19096T,10/16,0219 hrs,10/16 0155 hrs,10/16 0248 hrs DUI,Chilis Parking Lot,Pending
11-19100T,10/16,0259 hrs,10/16 0100 hrs,10/16 0300 hrs Burglary,Vista Del So,Pending
11-19103T,10/16,0357 hrs,10/15 2200 hrs,10/16 0325 hrs Burglary,Vista Del So,Pending
11-19131T,10/16,2324 hrs,10/16 2324 hrs,10/17 0100 hrs Theft,Chilis,Pending
11-19133T,10/16,2347 hrs,10/16 1800 hrs,10/16 2347 hrs Criminal Damage,ASU Police Department,Pending
"",,,,,S Mill Ave / E Rio,
11-19096T,10/16,0155 hrs,10/16 0155 hrs,10/16 0155 hrs DUI,,Cleared By Arrest
"",,,,,Salado Pkwy,
"",,,,Police Log,,
"",,,,Arizona State University Police Department,,
"",,,,"Monday, October 17, 2011",,
"",,,,Occurred,,
"",Date,Time,,,,
Incident #,,,From,Thru Description,Location,Disposition
"",Reported,Reported,,,,
"",,,Date Time,Date Time,,
11-19147T,10/17,0847 hrs,10/16 0000 hrs,10/17 0000 hrs Criminal Damage,Hayden Library,Pending
11-19148T,10/17,0849 hrs,10/14 1445 hrs,10/17 0745 hrs Bike Theft,Cereus Hall,Pending
11-19172T,10/17,1401 hrs,10/14 1700 hrs,10/17 0811 hrs Criminal Damage,Adelphi 2,Pending
11-19174T,10/17,1443 hrs,10/14 1700 hrs,10/17 1100 hrs Theft,Discovery Hall,Pending
11-19179T,10/17,1615 hrs,10/14 0800 hrs,10/14 1600 hrs Theft,Gammage Auditorium,Pending
"",,,,"Possession Of Marijuana, Possession Of  Drug",,
11-19189T,10/17,1937 hrs,10/17 1938 hrs,10/17 1938 hrs,Sonora Center,Pending
"",,,,Paraphernelia,,
11-19194T,10/17,2105 hrs,10/17 2216 hrs,10/17 2216 hrs  Possession of Drug Paraphernalia,Adelphi Commons,Cleared By Arrest
"",,,,Police Log,,
"",,,,Arizona State University Police Department,,
"",,,,"Tuesday, October 18, 2011",,
"",,,,Occurred,,
"",Date,Time,,,,
Incident #,,,From,Thru Description,Location,Disposition
"",Reported,Reported,,,,
"",,,Date Time,Date Time,,
11-19215D,10/18,0620 hrs,10/18 0620 hrs,"10/18 0620 hrs Found Property, Possession Of Marijuana",Taylor Place,Pending
11-19217W,10/18,0645 hrs,10/17 1830 hrs,10/18 0610 hrs Criminal Damage,Fletcher Library,Pending
11-19221D,10/18,0841 hrs,10/18 0730 hrs,10/18 0830 hrs Bike Theft,University Center,Pending
"",,,,,Campus Children's,
11-19227T,10/18,0954 hrs,10/18 0500 hrs,10/18 0900 hrs Theft,,Pending
"",,,,,Center,
"",,,,,University Services,
11-19232T,10/18,1107hrs,8/14 1830 hrs,8/17 0800 hrs Theft,,Pending
"",,,,,Building,
"",,,,,University Services,
11-19234T,10/18,1107 hrs,9/27 1400 hrs,10/11 0700 hrs Theft,,Pending
"",,,,,Building,
11-19240T,10/18,1252 hrs,10/18 1200 hrs,10/18 1230 hrs Theft,Memorial Union,Pending
11-19248T,10/18,1400 hrs,10/14 1230 hrs,10/18 1300 hrs BikeTheft,Bio Design Institute B,Pending
11-19252T,10/18,1457 hrs,10/18 1330 hrs,10/18 1445 hrs Bike Theft,Wrigley,Pending
