"",,,,Occurred,,
"",Date,Time,,,,
Incident #,,,From,Thru Description,Location,Disposition
"",Reported,Reported,,,,
"",,,Date Time,Date Time,,
11-3768T,3/8,1056hrs,3/2 1300hrs,3/2 1600 hrs Theft,College Of Design,Pending
11-3777T,3/8,1349 hrs,2/22 1300hrs,3/8 1349hrs Burglary,ASU Salvage,Pending
11-3781T,3/8,1436 hrs,3/8 1421 hrs,3/8 1436 hrs Bike Theft,Memorial Union,Pending
11-3786T,3//8,1453 hrs,3/8 1453 hrs,3/8 1453 hrs Bike Theft,Memorial Union,Pending
"",,,,,Sand Classroom and,
11-3795W,3/8,1620 hrs,3/4 2200 hrs,3/6 2200 hrs Theft,,Pending
"",,,,,Lecture Hall,
11-3796T,3/8,1647 hrs,3/8 1500 hrs,3/8 1700 hrs Bike Theft,Hassayampa Phrase 2,Pending
11-3800T,3/8,1742 hrs,3/8 1630 hrs,3/8 1715 hrs Bike Theft,Physical Education East,Pending
11-3805T,3/8,1808 hrs,3/8 1200 hrs,3/8 1500 hrs Bike Theft,Hassayampa Phrase 2,Pending
11-3808T,3/8,1817 hrs,3/8 1200 hrs,3/8 1500 hrs Bike Theft,Manzanita,Pending
11-3809T,3/8,1827 hrs,3/8 1827hrs,3/8 1827 hrs Property Impound,ASU Police Department,Closed
11-3811T,3/8,1828 hrs,3/8 1230 hrs,3/8 1800hrs Criminal Damage,Parking Structure 6,Pending
11-3812T,3/8,1819 hrs,3/8 1500 hrs,3/8 1630 hrs Bike Theft,Hassayampa Phrase 2,Pending
"",,,,"Possession of Marijuana, Possession of Drugs",,
11-3817T,3/8,2010 hrs,3/8 2010 hrs,3/8 2214 hrs,Hayden Hall,Cleared By Arrest
"",,,,Paraphernalia,,
"",,,,Police Log,,
"",,,,Arizona State University Police Department,,
"",,,,"Wednesday, March 09, 2011",,
"",,,,Occurred,,
"",Date,Time,,,,
Incident #,,,From,Thru Description,Location,Disposition
"",Reported,Reported,,,,
"",,,Date Time,Date Time,,
11-3830T,3/9,0050 hrs,3/9 0030 hrs,3/9 0050 hrs Theft,Vista Del Sol,Pending
11-3835T,3/9,0239 hrs,3/9 0239 hrs,3/9 0307 hrs Criminal Nuisance,Parking Lot 16,Cleared By Arrest
11-3836T,3/9,0249 hrs,3/9 0249 hrs,3/9 0252 hrs Public Nuisance,Tempe Center,Cleared By Arrest
11-3839T,3/9,0445 hrs,3/9 0445 hrs,3/9 0532 hrs Under 21 With Alcohol In Body,Polo Verde East,Cleared By Arrest
"",,,,"Sexual Indecency, Trespassing, Possession of Drug",,
11-3840T,3/9,0502 hrs,3/9 0502 hrs,"3/9 0540 hrs Paraphernalia, Possession of Marijuana, Under 21 With",Vista Del Sol,Cleared By Arrest
"",,,,Alcohol In body,,
11-3843E,3/9,0810 hrs,3/4 2000hrs,3/4 2000hrs Sex Offense Child,7100 Block of Valwood,Pending
11-3847W,3/9,0949 hrs,3/2 1530 hrs,3/2 1645 hrs Theft,Fletcher Library,Pending
"",,,,,Student Recreation,
11-3856T,3/9,1213 hrs,3/9 1213 hrs,3/9 1213 hrs Found Property,,Pending
"",,,,,Center,
11-3861E,3/9,1413 hrs,3/8 1200 hrs,3/9 0800 hrs Criminal Damage,6900 Block of Volante,Pending
11-3865P,3/9,1516 hrs,3/4 1900 hrs,3/9 1516 hrs Bike Theft,University Center,Pending
11-3867T,3/9,1710 hrs,3/9 1610 hrs,3/9 1710 hrs Theft,Hayden Library,Pending
"",,,,"Possession of Marijuana, Possession of Drug",,
11-3870T,3/9,1740 hrs,3/9 1740 hrs,3/9 1824 hrs,Polo Verde East,Cleared By Arrest
"",,,,Paraphernalia,,
11-3876T,3/9,1851 hrs,3/9 1342 hrs,3/9 1851 hrs Accident,Hassayampa Phrase 2,Pending
11-3880T,3/9,2027 hrs,3/9 1900 hrs,3/9 2000 hrs Theft,Vista Del Sol,Pending
11-3882T,3/9,2059 hrs,3/9 1830 hrs,3/9 2059 hrs Theft,Best Hall,Pending
"",,,,Police Log,,
"",,,,Arizona State University Police Department,,
"",,,,"Thursday, March 10, 2011",,
"",,,,Occurred,,
"",Date,Time,,,,
Incident #,,,From,Thru Description,Location,Disposition
"",Reported,Reported,,,,
"",,,Date Time,Date Time,,
11-3911T,3/10,0328hrs,3/10 0328 hrs,3/10 0328 hrs Criminal Damage,Cereus Hall,Pending
11-3933T,3/10,1323 hrs,3/10 1310 hrs,3/10 1315 hrs Theft,Noble Library,Pending
11-3937E,3/10,1429 hrs,3/10 1330 hrs,3/10 1430 hrs Theft,Student Union,Pending
"",,,,,Student Recreation,
11-3944T,3/10,1632 hrs,3/10 0955 hrs,3/10 1015 hrs Theft,,Pending
"",,,,,Center,
"",,,,"Possession of Marijuana, Possession of Drug",,
11-3951T,3/10,1707 hrs,3/10 1705 hrs,3/10 1705 hrs,Irish Hall,Cleared By Arrest
"",,,,Paraphernalia,,
11-3958T,3/10,1908 hrs,3/10 1908 hrs,3/10 1919 hrs Driving with Suspended License,S Rural Rd/E 6th St,Cleared By Arrest
11-3959T,3/10,1947 hrs,3/10 0730 hrs,3/10 1930 hrs Bike Theft,Music East,Pending
"",,,,Police Log,,
"",,,,Arizona State University Police Department,,
"",,,,"Friday, March 11, 2011",,
"",,,,Occurred,,
"",Date,Time,,,,
Incident #,,,From,Thru Description,Location,Disposition
"",Reported,Reported,,,,
"",,,Date Time,Date Time,,
"",,,,"Non-Injury Accident, Fail To Notify On Striking",Fulton Parking,
11-3998T,03/11,0826 hrs,03/11 0750 hrs,03/11 0755 hrs,,Cleared By Arrest
"",,,,Unattended Vehicle,Structure,
11-4002T,03/11,0937 hrs,03/11 0937 hrs,03/11 0937 hrs Property Impound,Memorial Union,Closed
11-4003T,03/11,0938 hrs,03/09 1900 hrs,03/11 0920 hrs Criminal Damage,Parking Lot 59,Pending
11-4004T,03/11,0951 hrs,02/28 0800 hrs,03/07 0800 hrs Theft,Memorial Union,Pending
"",,,,,Animal Care - Price,
11-4018T,03/11,1447 hrs,03/11 1400 hrs,03/11 1430 hrs Criminal Damage,,Pending
"",,,,,Facility,
"",,,,"Aggravated Assault - Serious Physical Injury,",7000 Block of E.,
11-4019E,03/11,1455 hrs,03/09 1200 hrs,03/09 1230 hrs,,Cleared By Arrest
"",,,,Aggravated Domestic Violence,Volante,
11-4025T,03/11,1552 hrs,03/10 1530 hrs,03/11 0815 hrs Bicycle Theft,Parking Lot 59,Pending
11-4026T,03/11,1602 hrs,03/07 1900 hrs,03/08 0800 hrs Theft,Barrett Honors College,Pending
"",,,,,Physical Science H,
11-4027T,03/11,1705 hrs,03/11 1145 hrs,03/11 1350 hrs Bicycle Theft,,Pending
"",,,,,wing,
"",,,,,S. McAllister Ave./E.,
11-4048T,03/11,2235 hrs,03/11 2235 hrs,03/11 2248 hrs Possession of Drug Paraphernalia,,Cleared By Arrest
"",,,,,15th St.,
"",,,,"Possession of Drug Paraphernalia, Under 21 in",,
11-4051T,03/11,2311 hrs,03/11 2311 hrs,03/11 2328 hrs,Vista del Sol,Cleared By Arrest
"",,,,Possession of Alcohol,,
"",,,,,Physical Science H,
11-4055T,03/11,2228 hrs,03/07 0800 hrs,03/07 1700 hrs Property Impound,,Pending
"",,,,,wing,
"",,,,Police Log,,
"",,,,Arizona State University Police Department,,
"",,,,"Saturday, March 12, 2011",,
"",,,,Occurred,,
"",Date,Time,,,,
Incident #,,,From,Thru Description,Location,Disposition
"",Reported,Reported,,,,
"",,,Date Time,Date Time,,
11-4060T,03/12,0017 hrs,03/12 0017 hrs,"03/12 0152 hrs Under 21 w/ Alcohol in Body, Warrant Arrest",Vista del Sol,Cleared By Arrest
11-4065T,03/12,0201 hrs,03/12 0201 hrs,03/12 0206 hrs Under 21 w/ Alcohol in Body,Vista del Sol,Cleared By Arrest
11-4067T,03/12,0224 hrs,03/12 0224 hrs,03/12 0229 hrs Under 21 w/ Alcohol in Body,Vista del Sol,Cleared By Arrest
11-4069T,03/12,0235 hrs,03/12 0235 hrs,03/12 0235 hrs Criminal Trespass,Ocotillo Hall,Cleared By Arrest
11-4084T,03/12,1043 hrs,03/10 1700 hrs,03/10 2100 hrs Theft,Schwada,Pending
"",,,,,Global Institute of,
11-4087T,03/12,1237 hrs,03/11 1000 hrs,03/11 1400 hrs Theft,,Pending
"",,,,,Sustainability Building,
"",,,,,6000 Block of E. Vosler,
11-4093E,03/12,1704 hrs,03/12 1704 hrs,03/12 1705 hrs Assault,,Cleared By Arrest
"",,,,,Cir.,
11-4095T,03/12,1751 hrs,03/12 1330 hrs,03/12 1750 hrs Bicycle Theft,Memorial Union,Pending
11-4101T,03/12,2153 hrs,03/12 1915 hrs,03/12 2130 hrs Burglary,Vista del Sol,Pending
"",,,,Police Log,,
"",,,,Arizona State University Police Department,,
"",,,,"Sunday, March 13, 2011",,
"",,,,Occurred,,
"",Date,Time,,,,
Incident #,,,From,Thru Description,Location,Disposition
"",Reported,Reported,,,,
"",,,Date Time,Date Time,,
11-4125T,3/13,0152 hrs,3/13 0152 hrs,3/13 0249 hrs Under 21 Possession of Alcohol,Sage Hall,Cleared By Arrest
"",,,,"Driving with Suspended Drivers License, No License",N Rural Rd / E Lemon,
11-4126T,3/13,0223 hrs,3/13 0223 hrs,3/13 0257 hrs,,Cleared By Arrest
"",,,,Plate,St,
"",,,,"Under 21 Possession of Alcohol, Open Container in",E University Dr / N,
11-4129T,3/13,0313 hrs,3/13 0313 hrs,3/13 0318 hrs,,Cleared By Arrest
"",,,,Vehicle,Alpha Dr,
11-4138T,3/13,0921 hrs,3/8 2300 hrs,3/9 1000 hrs Theft,Beta Kappa Fraternity,Pending
"",,,,,400 Block E University,
11-4154T,3/13,2004 hrs,3/13 2004 hrs,3/13 2005 hrs Driving With Suspended Drivers License,,Cleared By Arrest
"",,,,,Dr,
"",,,,,1100 Block E,
11-4158T,3/13,2221 hrs,3/13 2221 hrs,3/13 2221 hrs Impound License Plate,,Closed
"",,,,,Broadway Rd,
"",,,,,Vista del Sol Parking,
11-4162T,3/13,2300 hrs,3/13 2230 hrs,3/13 2300 hrs Armed Robbery,,Pending
"",,,,,Structure,
"",,,,Police Log,,
"",,,,Arizona State University Police Department,,
"",,,,"Monday, March 14, 2011",,
"",,,,Occurred,,
"",Date,Time,,,,
Incident #,,,From,Thru Description,Location,Disposition
"",Reported,Reported,,,,
"",,,Date Time,Date Time,,
11-4177T,03/14,0822 hrs,03/14 0822 hrs,03/14 0949 hrs Warrant Arrest,E Baseline Rd/ I-10,Cleared By Arrest
11-4187T,03/14,1444 hrs,03/14 0830 hrs,03/14 1444 hrs Bicycle Theft,Memorial Union,Pending
11-4189T,03/14,1451 hrs,03/12 0000 hrs,03/14 1451 hrs Bicycle Theft,Memorial Union,Pending
"",,,,,6000 Block of E. Ural,
11-4191E,03/14,1543 hrs,03/14 0400 hrs,03/14 0500 hrs Sex Assault,,Pending
"",,,,,Ave,
11-4195T,03/14,1713 hrs,03/14 1713 hrs,03/14 1713 hrs Under 21 in Possession of Alcohol,Vista del Sol,Cleared By Arrest
"",,,,,Life Sciences Center- C,
11-4200T,03/14,1848 hrs,03/14 1430 hrs,03/14 1830 hrs Bicycle Theft,,Pending
"",,,,,wing,
"",,,,,Vista del Sol Parking,
11-4212T,03/14,2154 hrs,03/14 2154 hrs,03/14 2205 hrs Under 21 in Possession of Alcohol,,Cleared By Arrest
"",,,,,Structure,
"",,,,Police Log,,
"",,,,Arizona State University Police Department,,
"",,,,"Tuesday, March 15, 2011",,
"",,,,Occurred,,
"",Date,Time,,,,
Incident #,,,From,Thru Description,Location,Disposition
"",Reported,Reported,,,,
"",,,Date Time,Date Time,,
"",,,,,University Service,
11-4227T,3/15,0530 hrs,3/14 2330 hrs,3/15 0530 hrs Vehicle Burglary,,Pending
"",,,,,Building,
"",,,,,,Cleared
11-4233T,3/15,0936 hrs,3/15 0910 hrs,3/15 0910 hrs Criminal Damage,Adelphi Commons 2,
"",,,,,,Exceptionally
11-4240T,3/15,1347 hrs,3/15 1100hrs,3/15 1347 hrs Bike Theft,Hayden Library,Pending
11-4261T,3/15,2317 hrs,3/15 2341 hrs,3/15 2341 hrs Driving On Suspended License,N Rural Rd/ E 8th St,Cleared By Arrest
"",,,,Police Log,,
"",,,,Arizona State University Police Department,,
"",,,,"Wednesday, March 16, 2011",,
"",,,,Occurred,,
"",Date,Time,,,,
Incident #,,,From,Thru Description,Location,Disposition
"",Reported,Reported,,,,
"",,,Date Time,Date Time,,
11-4277E,03/16,1217 hrs,03/11 2130 hrs,03/16 1217 hrs Burglary,Talon Hall,Pending
"",,,,"Possession of Marijuana, Possession of Drug",,
11-4280T,03/16,1422 hrs,03/16 1422 hrs,03/16 1447 hrs,Hassayampa Phase 1,Cleared By Arrest
"",,,,Paraphernalia,,
"",,,,Police Log,,
"",,,,Arizona State University Police Department,,
"",,,,"Thursday, March 17, 2011",,
"",,,,Occurred,,
"",Date,Time,,,,
Incident #,,,From,Thru Description,Location,Disposition
"",Reported,Reported,,,,
"",,,Date Time,Date Time,,
11-4323T,03/17,1108 hrs,03/16 1600 hrs,03/17 0800 hrs Theft,Wilson Hall,Pending
11-4337T,03/17,1831 hrs,03/17 1831 hrs,03/17 1837 hrs Under 21 w/ Alcohol in Body,Palo Verde West,Cleared By Arrest
11-4346T,03/17,2048 hrs,03/17 1730 hrs,03/17 2010 hrs Criminal Damage,Music East Building,Pending
11-4350T,03/17,2157 hrs,03/17 2157 hrs,03/17 2216 hrs Under 21 w/ Alcohol in Body,Parking Structure 4,Cleared By Arrest
11-4353T,03/17,2208 hrs,03/17 2208 hrs,03/17 2242 hrs Under 21 w/ Alcohol in Body,Manzanita,Cleared By Arrest
11-4362T,03/17,2316 hrs,03/17 2316 hrs,03/17 2338 hrs Under 21 w/ Alcohol in Body,Vista del Sol,Cleared By Arrest
"",,,,Police Log,,
"",,,,Arizona State University Police Department,,
"",,,,"Friday, March 18, 2011",,
"",,,,Occurred,,
"",Date,Time,,,,
Incident #,,,From,Thru Description,Location,Disposition
"",Reported,Reported,,,,
"",,,Date Time,Date Time,,
11-4379T,03/18,0112 hrs,03/18 0110 hrs,03/18 0110 hrs Property Impound,Parking Lot 16,Closed
"",,,,,S McAllister Ave/ E,
11-4389T,03/18,0235 hrs,03/18 0235 hrs,03/18 0245 hrs Interfere With Official Traffic Control Device,,Cleared By Arrest
"",,,,,Apache Blvd,
"",,,,Theft of a Credit Card or Obtaining Credit Card by,Global Institute of,
11-4409T,03/18,1041 hrs,03/18 1000 hrs,03/18 1041 hrs,,Pending
"",,,,"Fraud, Theft",Sustainability,
"",,,,"Driving with Suspended Drivers License, Fictitious",,
11-4426T,03/18,2048 hrs,03/18 2045 hrs,03/18 2048 hrs,E 6th St/ S Rural Rd,Cleared By Arrest
"",,,,"Registration, Exhibition of Acceleration",,
"",,,,Police Log,,
"",,,,Arizona State University Police Department,,
"",,,,"Saturday, March 19, 2011",,
"",,,,Occurred,,
"",Date,Time,,,,
Incident #,,,From,Thru Description,Location,Disposition
"",Reported,Reported,,,,
"",,,Date Time,Date Time,,
11-4442T,03/19,1025 hrs,03/19 1020 hrs,03/19 1025 hrs Burglary,ASU Material Services,Pending
11-4452T,03/19,1708 hrs,03/19 1545 hrs,03/19 1700 hrs Theft,Parking Structure 4,Pending
11-4454T,03/19,1740 hrs,03/14 2100 hrs,03/19 1745 hrs Criminal Damage,Parking Lot 63,Pending
11-4457T,03/19,2005 hrs,03/19 2005 hrs,03/19 2005 hrs Possession of Marijuana,Parking Structure 7,Cleared By Arrest
"",,,,Police Log,,
"",,,,Arizona State University Police Department,,
"",,,,"Sunday, March 20, 2011",,
"",,,,Occurred,,
"",Date,Time,,,,
Incident #,,,From,Thru Description,Location,Disposition
"",Reported,Reported,,,,
"",,,Date Time,Date Time,,
"",,,,,1000 Block E,
11-4476T,3/20,0102 hrs,3/20 0102 hrs,3/20 0102 hrs Impound License Plate,,Closed
"",,,,,University Dr,
"",,,,"False reporting to Law Enforcement Agency, Under 21",,
"",,,,,S Palm Walk / E,
11-4481T,3/20,0318 hrs,3/20 0315 hrs,"3/20 0400 hrs with Alcohol in the Body, Possession of",,Cleared By Arrest
"",,,,,Orange St,
"",,,,Cancelled/Fictitious Drivers License,,
11-4489T,3/20,0634 hrs,3/20 0634 hrs,"3/20 0651 hrs Bicycle Theft, Loitering, Warrant Arrest",Noble Library,Cleared By Arrest
11-4494E,3/20,1104 hrs,3/10 1700 hrs,3/20 1700 hrs Structure Burglary,Eagle Hall,Pending
11-4518T,3/20,2155 hrs,3/20 2130 hrs,3/20 2230 hrs Possession of Drug Paraphernalia,Hassayampa Hall,Cleared By Arrest
"",,,,Police Log,,
"",,,,Arizona State University Police Department,,
"",,,,"Monday, March 21, 2011",,
"",,,,Occurred,,
"",Date,Time,,,,
