"",,,,,,Possession of Paraphernalia /Warrant Arrest /,,
11-0120T,1/4,2038 hrs,1/4 2038 hrs,1/4,2108 hrs,,Hassayampa Phase 2,Cleared By Arrest
"",,,,,,Dangerous Drugs,,
"",,,,Occurred,,,,
"",Date,Time,,,,,,
Incident #,,,From,Thru,,Description,Location,Disposition
"",Reported,Reported,,,,,,
"",,,Date Time,Date,Time,,,
11-00135T,1/5,1204 hrs,1/3 1800 hrs,1/5,1000 hrs,Theft,Physical Sciences H,Pending
11-00140T,1/5,1428 hrs,12/24 0600 hrs,1/3,1300 hrs,Stolen Bicycle,Vista del Sol,Pending
11-00147T,1/5,1629 hrs,12/14 1200 hrs,12/17,1900 hrs,Stolen Bicycle,Vista del Sol,Pending
11-00148T,1/5,1648 hrs,1/5 1648 hrs,1/5,1746 hrs,Warrant Arrest,Vista del Sol,Cleared by Arrest
"",,,,,,Possession of Marijuana / Possession of Drug,,
11-00157T,1/5,2318 hrs,1/5 2318 hrs,1/6,0140 hrs,,Memorial Union,Cleared by Arrest
"",,,,,,Paraphernalia / Criminal Damage / Warrant Arrest,,
"",,,,Occurred,,,
"",Date,Time,,,,,
Incident #,,,From,Thru,,Description,Location Disposition
"",Reported,Reported,,,,,
"",,,Date Time,Date,Time,,
11-00170T,1/6,0818 hrs,1/6 0810 hrs,1/6,0815 hrs,Indecent Exposure,San Pablo Cleared by Arrest
11-00180T,1/6,1251 hrs,1/5 1800 hrs,1/6,1251 hrs,Criminal Damage,Cowden Pending
11-00181T,1/6,1308 hrs,1/6 1308 hrs,1/6,1308 hrs,Impound Found Property,College of Design North Closed
"",,,,Occurred,,,,
"",Date,Time,,,,,,
Incident #,,,From,Thru,,Description,Location,Disposition
"",Reported,Reported,,,,,,
"",,,Date Time,Date,Time,,,
"",,,,,,,Global Institute of,
11-00223T,1/7,0252 hrs,1/7 0252 hrs,1/7,0425 hrs,Possession of Narcotics,,Cleared by Arrest
"",,,,,,,Sustainability,
11-00232T,1/7,1100 hrs,11/30 1830 hrs,11/30,1930 hrs,Stolen Bicycle,Hayden Library,Pending
11-00243T,1/7,1532 hrs,1/7 0600 hrs,1/7,1500 hrs,Criminal Damage,Lot 57,Pending
11-00253T,1/7,1729 hrs,1/7 1729 hrs,1/7,1753 hrs,Trespassing / Warrant Arrest,Memorial Union,Cleared by Arrest
"",,,,Occurred,,,,
"",Date,Time,,,,,,
Incident #,,,From,Thru,,Description,Location,Disposition
"",Reported,Reported,,,,,,
"",,,Date Time,Date,Time,,,
11-0281T,1/8,1215 hrs,1/8 1215 hrs,1/8,1229 hrs,Warrant Arrest,Parking Lot 59,Cleared by Arrest
11-0287T,1/8,1639 hrs,1/8 1639 hrs,1/8,1728 hrs,Property Impound,Nelson Fine Arts,Closed
"",,,,Occurred,,,,
"",Date,Time,,,,,,
Incident #,,,From,Thru,,Description,Location,Disposition
"",Reported,Reported,,,,,,
"",,,Date Time,Date,Time,,,
"",,,,,,,E Broadway Rd / S,
11-0327T,1/9,2051 hrs,1/9 2051 hrs,1/9,2112 hrs,Driving Under the Influence,,Cleared by Arrest
"",,,,,,,Rural Rd,
11-0320E,1/9,1630 hrs,1/8 2000 hrs,1/9,0200 hrs,Theft,6000 Blk S Clearview,Pending
"",,,,,,,S McAllister Ave / E,
11-0329T,1/9,2206 hrs,1/9 2206 hrs,1/9,2206 hrs,Found Property,,Pending
"",,,,,,,Lemon St,
11-0331T,1/9,2340 hrs,1/9 2300 hrs,1/9,2340 hrs,Burglary,600 Blk S Alpha Dr,Pending
"",,,,Occurred,,,,
"",Date,Time,,,,,,
Incident #,,,From,Thru,,Description,Location,Disposition
"",Reported,Reported,,,,,,
"",,,Date Time,Date,Time,,,
11-0337W,1/9,0609 hrs,1/7 1700 hrs,1/9,0609 hrs,Criminal Damage,West Parking Lot 14,Pending
"",,,,Occurred,,,,
"",Date,Time,,,,,,
Incident #,,,From,Thru,,Description,Location,Disposition
"",Reported,Reported,,,,,,
"",,,Date Time,Date,Time,,,
11-0381T,1/11,1303 hrs,12/16 1500 hrs,1/11,1300 hrs,Burglary,Vista Del Sol,Pending
11-0392T,1/11,1816 hrs,1/11 1030 hrs,1/11,1816 hrs,Bike Theft,Computing Commons,Pending
"",,,,Occurred,,,,
"",Date,Time,,,,,,
Incident #,,,From,Thru,,Description,Location,Disposition
"",Reported,Reported,,,,,,
"",,,Date Time,Date,Time,,,
"",,,,,,,University Services,
11-00417T,1/12,1051 hrs,1/12 0001 hrs,1/12,1050 hrs,Stolen Bicycle,,Pending
"",,,,,,,Building,
11-00420T,1/12,1051 hrs,1/12 0001 hrs,1/12,1050 hrs,Stolen Bicycle,Salvage,Pending
11-00429D,1/12,1429 hrs,1/8 1200 hrs,1/9,0100 hrs,Theft of Bike Tires,Taylor Place,Pending
11-00434T,1/12,1653 hrs,1/12 0830 hrs,1/12,1600 hrs,Theft of Personal Property,Parking Lot 50,Pending
"",,,,Occurred,,,,
"",Date,Time,,,,,,
Incident #,,,From,Thru,,Description,Location,Disposition
"",Reported,Reported,,,,,,
"",,,Date Time,Date,Time,,,
"",,,,,,Driving on Suspended License / Possession of an,W Galveston Rd / S,
11-00453E,1/13,0058 hrs,1/13 0058 hrs,1/13,0145 hrs,,,Cleared by Arrest
"",,,,,,Expired Drivers License,Power Rd,
"",,,,,,,E University Dr / S Mill,
11-00456T,1/13,0345 hrs,1/13 0345 hrs,1/13,0345 hrs,Plate Impound,,Pending
"",,,,,,,Ave,
11-00459T,1/13,1013 hrs,1/13 1003hrs,1/13,1013hrs,Bike Theft,Art Building,Pending
11-00462T,1/13,1146 hrs,1/13 0800 hrs,1/13,0800 hrs,Found Property,ASU Police,Pending
11-00463T,1/13,1212 hrs,1/13 1202 hrs,1/13,1212 hrs,Theft,Engineering Center A,Pending
11-00464T,1/13,1234 hrs,12/28 1300 hrs,1/11,2000 hrs,Bike Theft,Vista Del Sol D,Pending
"",,,,,,,University Services,
11-00466T,1/13,1407 hrs,1/7 1400 hrs,1/13,1000 hrs,Bike Theft,,Pending
"",,,,,,,Building,
"",,,,Occurred,,,,
"",Date,Time,,,,,,
Incident #,,,From,Thru,,Description,Location,Disposition
"",Reported,Reported,,,,,,
"",,,Date Time,Date,Time,,,
11-00479T,1/14,0022 hrs,1/10 1200 hrs,1/14,0020 hrs,Burglary from Vehicle,Parking Lot 59,Pending
11-00504T,1/14,1341 hrs,12/17 1700 hrs,1/14,1340 hrs,Bike Theft,Hassayampa Phase 1,Pending
11-00508T,1/14,1624 hrs,1/14 1621 hrs,1/14,1624 hrs,Criminal Damage,Parking Lot 13,Pending
11-00511T,1/14,1716 hrs,1/14 1710 hrs,1/14,1716 hrs,Theft,Social Sciences,Pending
11-00527T,1/14,2314 hrs,1/14 1200 hrs,1/14,2300 hrs,Bike Theft,Music East,Pending
"",,,,Occurred,,,
"",Date,Time,,,,,
Incident #,,,From,Thru,,Description,Location Disposition
"",Reported,Reported,,,,,
"",,,Date Time,Date,Time,,
"",,,,,,,Physical Sciences D
11-00535T,1/15,0254 hrs,1/15 0254 hrs,1/15,0440 hrs,Theft of Means of Transportation,Cleared by Arrest
"",,,,,,,Wing
11-00546T,1/15,1149 hrs,1/15 0945 hrs,1/15,0948 hrs,Theft of Personal Property,Memorial Union Pending
11-00550T,1/15,1401 hrs,1/15 1358 hrs,1/15,1400 hrs,Theft of Personal Property,College of Design North Pending
11-00553E,1/15,1608 hrs,12/17 1700 hrs,1/14,1400 hrs,Theft of Personal Property,East Housing Office Pending
"",,,,Occurred,,,,
"",Date,Time,,,,,,
Incident #,,,From,Thru,,Description Location,,Disposition
"",Reported,Reported,,,,,,
"",,,Date Time,Date,Time,,,
"",,,,,,S Rural Rd / E Encanto,,
11-0574T,1/16,0303 hrs,1/16 0303 hrs,1/16,0320 hrs,Open container in Vehicle,,Cleared By Arrest
"",,,,,,Dr,,
11-0578T,1/16,0725 hrs,1/16 0720 hrs,1/16,0802 hrs,Assault Vista Del Sol D Wing,,Cleared By Arrest
"",,,,,,Possession of Marijuana / Possession of Drug,,
11-0594T,1/16,2304 hrs,1/16 2304 hrs,1/16,2322 hrs,Paraphernalia / Under 21 Possession of Alcohol / Under Hassayampa Phase II,,Cleared By Arrest
"",,,,,,21 with Alcohol in the Body,,
"",,,,Occurred,,,,
"",Date,Time,,,,,,
Incident #,,,From,Thru,,Description,Location,Disposition
"",Reported,Reported,,,,,,
"",,,Date Time,Date,Time,,,
"",,,,,,,S Rural Rd / E Southern,
11-00602T,1/17,0306 hrs,1/17 0306 hrs,1/17,0328 hrs,Driving Under the Influence,,Cleared by Arrest
"",,,,,,,Ave,
11-00608T,1/17,1116 hrs,1/17 1116 hrs,1/17,1138 hrs,Driving Against License Restriction,Physical Education East,Cleared by Arrest
11-00611T,1/17,1226 hrs,12/18 0000 hrs,1/17,1226 hrs,Burglary,Cholla Apartments,Pending
11-00612E,1/17,1300 hrs,1/9 0000 hrs,1/17,1300 hrs,Burglary,5800 Blk of S Twining,Pending
11-00625T,1/17,1718 hrs,1/17 1700 hrs,1/17,1945 hrs,Protective Order Violation,San Pablo,Cleared by Arrest
11-00634T,1/17,1941 hrs,1/17 1930 hrs,1/17,2024 hrs,Found Property,Palo Verde East,Pending
"",,,,,,Possession of Marijuana / Possession of Drug,,
"",,,,,,,,Arrest with Charges
11-00642T,1/17,2302 hrs,1/17 2302 hrs,1/17,2352 hrs,Paraphernalia / 2nd Degree Trespass to  a Motor,Parking Structure 5,
"",,,,,,,,Pending
"",,,,,,Vehicle,,
"",,,,Occurred,,,
"",Date,Time,,,,,
Incident #,,,From,Thru,,Description,Location Disposition
"",Reported,Reported,,,,,
"",,,Date Time,Date,Time,,
11-00645T,1/18,0117 hrs,1/18 0117 hrs,1/18,0140 hrs,Under 21 with Alcohol in the Body,Vista del Sol Cleared by Arrest
11-00646T,1/18,0200 hrs,1/18 0200 hrs,1/18,0214 hrs,Under 21 with Alcohol in the Body,Vista del Sol Cleared by Arrest
11-00650T,1/18,0753 hrs,1/12 1700 hrs,1/12,1700 hrs,Sexual Abuse,Memorial Union Pending
11-00653T,1/18,0931  hrs,1/14 1700  hrs,1/18,0931 hrs,Criminal Damage,Computing Commons Pending
"",,,,,,,Faculty Administration
11-00659W,1/18,1043 hrs,1/14 1400 hrs,1/18,1400 hrs,Threatening and Intimidating,Pending
"",,,,,,,Building
11-00662T,1/18,1329 hrs,12/1 0000 hrs,1/18,1329 hrs,Burglary,College of Design South Pending
11-00665T,1/18,1337 hrs,12/18 0000 hrs,1/16,1300 hrs,Burglary,Adelphi Commons Pending
11-00667T,1/18,1515 hrs,12/16 1400 hrs,1/18,1515 hrs,Bike Theft,Vista del Sol Pending
11-00668T,1/18,1518 hrs,1/9 2000 hrs,1/16,1700 hrs,Bike Theft,Adelphi Commons Pending
11-00671T,1/18,1642 hrs,1/18 0700 hrs,1/18,1642 hrs,Burglary,Parking Lot 52 Pending
11-00675T,1/18,1805 hrs,12/15 1200 hrs,1/18,1800 hrs,Bike Theft,Willow Hall Pending
11-00677T,1/18,1847 hrs,12/10 1200 hrs,1/18,1847 hrs,Vehicle Burglary,Parking Structure 7 Pending
11-00679T,1/18,1851 hrs,1/18 1830 hrs,1/18,1851 hrs,Accident,Parking Lot 13 Pending
11-00683T,1/18,1928 hrs,1/17 1500 hrs,1/18,1200 hrs,Bike Theft,Palo Verde West Pending
11-00689E,1/18,2215 hrs,1/18 2045 hrs,1/18,2215 hrs,Burglary,5800 Blk of S Twining Pending
11-00695T,1/18,2326 hrs,1/18 2326 hrs,1/19,0017 hrs,Property Impound,Palo Verde Main Closed
"",,,,Occurred,,,,
"",Date,Time,,,,,,
Incident #,,,From,Thru,,Description,Location,Disposition
"",Reported,Reported,,,,,,
"",,,Date Time,Date,Time,,,
"",,,,,,,S Rural Rd / E,
11-00699T,1/19,0218 hrs,1/19 0218 hrs,1/19,0238 hrs,Driving Under the Influence,,Cleared by Arrest
"",,,,,,,University Dr,
11-00704T,1/19,0948 hrs,1/18 1500 hrs,1/19,0800 hrs,Bike Theft,Manzanita,Pending
11-00709T,1/19,1104 hrs,12/15 1400 hrs,1/19,1000 hrs,Bike Theft,Vista Del Sol,Pending
11-00724T,1/19,1246 hrs,1/18 1315 hrs,1/19,1045 hrs,Bike Theft,Vista Del Sol,Pending
11-00730T,1/19,1354 hrs,1/15 1500 hrs,1/19,0930 hrs,Criminal Damage,Wexler Hall,Pending
11-00744T,1/19,1719 hrs,12/11 1300 hrs,1/15,1500 hrs,Burglary,Palo Verde West,Pending
"",,,,,,,Faculty Administration,
11-00752W,1/19,1809 hrs,12/22 0143 hrs,12/22,0143 hrs,Harassment,,Pending
"",,,,,,,Building,
11-00754T,1/19,1930 hrs,1/19 1930 hrs,1/19,2059 hrs,Possession of Drug Paraphernalia,Hassayampa Phase 2,Cleared by Arrest
11-00764T,1/19,2215 hrs,1/19 2030 hrs,1/19,2200 hrs,Bike Theft,Music East,Pending
11-00769T,1/19,2302 hrs,1/19 2302 hrs,1/19,2320 hrs,Possession of Marijuana,Agave,Cleared by Arrest
"",,,,,,Possession of Marijuana / Possession of Drug,,
11-00772T,1/19,2322 hrs,1/19 2322 hrs,1/19,2349 hrs,,Sonora,Cleared by Arrest
"",,,,,,Paraphernalia / Possession of Dangerous Drugs,,
11-00732T,1/19,1419 hrs,1/19 1419 hrs,1/19,1451 hrs,Possession of Drug Paraphernalia,Bio Design B,Cleared By Arrest
"",,,,Occurred,,,,
"",Date,Time,,,,,,
Incident #,,,From,Thru,,Description,Location,Disposition
"",Reported,Reported,,,,,,
"",,,Date Time,Date,Time,,,
"",,,,,,,Vista del Sol Parking,
11-0785T,1/20,0240 hrs,1/19 1830 hrs,1/20,0240 hrs,Property Damage,,Pending
"",,,,,,,Structure,
"",,,,,,,Vista del Sol Parking,
11-0788T,1/20,0240 hrs,1/19 2000 hrs,1/20,0240 hrs,Property Damage,,Pending
"",,,,,,,Structure,
11-0801T,1/20,0953 hrs,12/13 1100 hrs,1/20,1231 hrs,Bike Theft,Best Hall,Pending
11-0805T,1/20,0956 hrs,1/18 1500 hrs,1/19,1700 hrs,Vehicle Theft,Manzanita,Pending
11-0809T,1/20,1124 hrs,1/20 1030 hrs,1/20,1124 hrs,Theft,Memorial Union,Pending
11-0810T,1/20,1113 hrs,12/7 1700 hrs,1/17,1200 hrs,Bicycle Theft,Cereus Hall,Pending
11-0816T,1/20,1434 hrs,1/14 1500 hrs,1/17,1300 hrs,Theft,Social Sciences,Pending
11-0817T,1/20,1441 hrs,12/12 1400 hrs,1/18,1100 hrs,Theft,Palo Verde Main,Pending
11-0819T,1/20,1530 hrs,1/20 1530 hrs,1/20,1530 hrs,Property Impound,Honors Hall,Closed
11-0821E,1/20,1609 hrs,1/20 1555 hrs,1/20,1605 hrs,Hit and Run Accident,East Lot 10,Pending
11-0853T,1/20,2307 hrs,1/20 2307 hrs,1/20,2312 hrs,Under 21 with Alcohol in the Body,Psychology,Cleared by Arrest
"",,,,Occurred,,,,
"",Date,Time,,,,,,
Incident #,,,From,Thru,,Description,Location,Disposition
"",Reported,Reported,,,,,,
"",,,Date Time,Date,Time,,,
11-0859T,1/21,0040 hrs,1/21 0015 hrs,1/21,0040 hrs,Assault,600 Blk Alpha Dr,Pending
11-0861T,1/21,0106 hrs,1/21 0106 hrs,1/21,0115 hrs,Under 21 With Alcohol in the Body,Manzanita Hall,Cleared by Arrest
11-0863T,1/21,0118 hrs,1/21 0118 hrs,1/21,0721 hrs,Under 21 With Alcohol in the Body,Barrett Honors College,Cleared by Arrest
"",,,,,,Possession of Marijuana / Possession of Drug,,
11-0868T,1/21,0306 hrs,1/21 0306 hrs,1/21,0325 hrs,,Sonora Center,Cleared by Arrest
"",,,,,,Paraphernalia,,
11-0870T,1/21,0332 hrs,1/21 0332 hrs,1/21,0913 hrs,Arson,Juniper Hall,Pending
"",,,,,,Criminal Damage / Domestic Violence Criminal,,
11-0872T,1/21,0436 hrs,1/21 0436 hrs,1/21,,Damage / Under 21 With Alcohol in the Body /,Sonora Center,Cleared by Arrest
"",,,,,,Possession of Marijuana,,
11-0878T,1/21,1004 hrs,1/15 1401 hrs,1/15,1430 hrs,Accident Non Injury,N Mill Ave/E 7th st,Pending
11-0879T,1/21,1016 hrs,1/17 1000 hrs,1/17,1001 hrs,Bike Theft,Sonora Center,Pending
11-0880T,1/21,1036 hrs,12/16 0900 hrs,1/18,0830 hrs,Bike Theft,Vista Del Sol H,Pending
"",,,,,,,Community Services,
11-0881T,1/21,1053 hrs,1/21 1033 hrs,1/21,1053 hrs,Theft,,Pending
"",,,,,,,Building,
11-0897T,1/21,1432 hrs,1/21 1432 hrs,1/21,1713 hrs,Fraud / Identity Theft,Memorial Union,Cleared By Arrest
11-0908T,1/21,2151 hrs,1/21 2151 hrs,1/21,2202 hrs,Under 21 Possession of Alcohol,Hassayampa 1,Cleared by Arrest
"",,,,,,,Broadway Rd / Encanto,
11-0913T,1/21,2257 hrs,1/21 2257 hrs,1/21,2315 hrs,Driving on Suspended License / Warrant Arrest,,Cleared by Arrest
"",,,,,,,Rd,
11-0915T,1/21,2309 hrs,1/21 2309 hrs,1/21,2313 hrs,Under 21 With Alcohol in the Body,Palo Verde West,Cleared by Arrest
"",,,,,,Under 21 With Alcohol in the Body / Possession of,,
11-0916T,1/21,2325 hrs,1/21 2325 hrs,1/21,2343 hrs,,Manzanita Hall,Cleared by Arrest
"",,,,,,Alcohol,,
"",,,,Occurred,,,,
"",Date,Time,,,,,,
Incident #,,,From,Thru,,Description,Location,Disposition
"",Reported,Reported,,,,,,
"",,,Date Time,Date,Time,,,
11-0922T,1/22,0012 hrs,1/22 0012 hrs,1/22,0015 hrs,Under 21 with Alcohol in the Body,Vista del Sol,Cleared by Arrest
"",,,,,,Under 21 Possession of Alcohol / False Information to,,
11-0925T,1/22,0026 hrs,1/22 0026 hrs,1/22,0030 hrs,Law Enforcement /  Use and Possession of Fictitious,Vista del Sol,Cleared by Arrest
"",,,,,,License,,
11-0932T,1/22,0101 hrs,1/22 0101 hrs,1/22,0117 hrs,Under 21 with Alcohol in the Body,Vista del Sol,Cleared by Arrest
11-0934T,1/22,0123 hrs,1/22 0123 hrs,1/22,0127 hrs,Under 21 with Alcohol in the Body,Vista del Sol,Cleared by Arrest
"",,,,,,Under 21 with Alcohol in the Body / Possession of,E Apache Blvd / S,
11-0938T,1/22,0136 hrs,1/22 0136 hrs,1/22,0155 hrs,,,Cleared by Arrest
"",,,,,,Marijuana,College Ave,
"",,,,,,,Paseo Del Saber /,
11-0941T,1/22,0233 hrs,1/22 0233 hrs,1/22,0244 hrs,Under 21 with Alcohol in the Body,,Cleared by Arrest
"",,,,,,,Apache Blvd,
11-0945T,1/22,0324 hrs,1/22 0324 hrs,1/22,0401 hrs,Criminal Damage,Rosewood Hall,Pending
"",,,,,,,Vista del Sol Parking,
11-0947T,1/22,0330 hrs,1/22 0330 hrs,1/22,0507 hrs,Information Only Report,,Pending
"",,,,,,,Structure,
11-0970T,1/22,2155 hrs,1/22 2155 hrs,1/22,2159 hrs,Under 21 Possession of Alcohol,Vista del Sol,Cleared by Arrest
11-0973T,1/22,2207 hrs,1/22 2207 hrs,1/22,2212 hrs,Under 21 Possession of Alcohol,Vista del Sol,Cleared by Arrest
11-0974T,1/22,2210 hrs,1/22 2210 hrs,1/22,2212 hrs,Under 21 Possession of Alcohol,Parking Structure 5,Cleared by Arrest
11-0977T,1/22,2244 hrs,1/22 2244 hrs,1/22,2345 hrs,Information Only Report,Vista del Sol E-Wing,Pending
11-0978T,1/22,2312 hrs,1/22 2312 hrs,1/22,2316 hrs,Under 21 Possession of Alcohol,Hassayampa 2,Cleared by Arrest
"",,,,Occurred,,,
"",Date,Time,,,,,
Incident #,,,From,Thru,,Description,Location Disposition
"",Reported,Reported,,,,,
"",,,Date Time,Date,Time,,
11-0985T,1/23,0032 hrs,1/23 0032 hrs,1/23,0037 hrs,Under 21 Possession of Alcohol,Vista Del Sol Cleared by Arrest
11-0988T,1/23,0057 hrs,1/23 0057 hrs,1/23,0100 hrs,Under 21 Possession of Alcohol,Vista Del Sol Cleared by Arrest
"",,,,,,,E Veterans Way / E 6th
11-0989T,1/23,0100 hrs,1/23 0100 hrs,1/23,0113 hrs,Under 21 with Alcohol in the Body / False Information,Cleared by Arrest
"",,,,,,,St
11-0992T,1/23,0129 hrs,1/23 0129 hrs,1/23,0155 hrs,Property Impound,Hassayampa Phase I Closed
11-1002T,1/23,0200 hrs,1/23 0200 hrs,1/23,0312 hrs,Under 21 with Alcohol in the Body,Sonora Center Cleared by Arrest
"",,,,,,,E Lemon St / S Rural
11-1005T,1/23,0225 hrs,1/23 0225 hrs,1/23,0235 hrs,Under 21 with Alcohol in the Body,Cleared by Arrest
"",,,,,,,Rd
11-1006T,1/23,0223 hrs,1/23 0223 hrs,1/23,0236 hrs,Under 21 with Alcohol in the Body,Sonora Center Cleared by Arrest
11-1007T,1/23,0231 hrs,1/23 0233 hrs,1/23,0233 hrs,Under 21 with Alcohol in the Body,Sonora Center Cleared by Arrest
11-1011T,1/23,0251 hrs,1/23 0251 hrs,1/23,0304 hrs,Under 21 with Alcohol in the Body,Adelphi Commons Cleared by Arrest
11-1012T,1/23,0353 hrs,1/23 0353 hrs,1/23,0412 hrs,Criminal Damage,Rosewood Hall Pending
11-1015W,1/23,0913 hrs,1/23 0913 hrs,1/23,1310 hrs,Found Missing Person,Las Casas Closed
"",,,,,,,S Power Rd / E
11-1016E,1/23,0920 hrs,1/23 0920 hrs,1/23,0950 hrs,Impound License Plate,Closed
"",,,,,,,Williams Field Rd
"",,,,,,,S Sagewood / S
11-1018E,1/23,1033 hrs,1/23 1033 hrs,1/23,1052 hrs,Impound License Plate,Closed
"",,,,,,,Clearview
11-1023T,1/23,1400 hrs,1/22 2130 hrs,1/23,1300 hrs,Bicycle Theft,College of Design North Pending
11-1027T,1/23,1520 hrs,1/21 2000 hrs,1/23,1520 hrs,Bicycle Theft,Parking Lot 59 Pending
11-1034T,1/23,1704 hrs,1/22 2200 hrs,1/23,0100 hrs,Criminal Damage,Hassayampa Phase I Pending
"",,,,,,,Student Recreation
11-1035T,1/23,1739 hrs,1/23 1700 hrs,1/23,1715 hrs,Theft of Personal Property,Pending
"",,,,,,,Center
11-1040T,1/23,2216 hrs,1/23 1700 hrs,1/23,2200 hrs,Property Impound,Sun Devil Stadium Closed
"",,,,Occurred,,,,
"",Date,Time,,,,,,
Incident #,,,From,Thru,,Description,Location,Disposition
"",Reported,Reported,,,,,,
"",,,Date Time,Date,Time,,,
11-1050T,1/24,0810 hrs,1/21 1400 hrs,1/24,0700 hrs,Criminal Damage,Memorial Union,Pending
11-1065T,1/24,1049 hrs,1/21 1130 hrs,1/24,0800 hrs,Bicycle Theft,Language and Literature,Pending
"",,,,,,,E Apache Blvd / N,
11-1071T,1/24,1130 hrs,1/24 1130 hrs,1/24,1151 hrs,Warrant Arrest,,Cleared By Arrest
"",,,,,,,Paseo Del Saber,
11-1076T,1/24,1247 hrs,1/21 1100 hrs,1/24,0800 hrs,Bicycle Theft,San Pablo Hall,Pending
"",,,,,,Possession of Marijuana /Possession of Drug,University Services,
11-1088T,1/24,1608 hrs,1/24 1608 hrs,1/24,1621 hrs,,,Cleared By Arrest
"",,,,,,Paraphernalia,Building,
"",,,,,,,Fulton Parking,
11-1101T,1/24,1814 hrs,1/24 1814 hrs,1/24,1824 hrs,Possession of Marijuana,,Cleared By Arrest
"",,,,,,,Structure,
11-1106T,1/24,1913 hrs,1/24 1730 hrs,1/24,1900 hrs,Theft of Personal Property,Vista Del Sol,Pending
11-1107T,1/24,1910 hrs,1/24 1500 hrs,1/24,1620 hrs,Bicycle Theft,Physical Sciences E,Pending
"",,,,Occurred,,,,
"",Date,Time,,,,,,
Incident #,,,From,Thru,,Description,Location,Disposition
"",Reported,Reported,,,,,,
"",,,Date Time,Date,Time,,,
"",,,,,,,Business Administration,
11-1127T,1/25,1100 hrs,1/24 1200 hrs,1/24,1715 hrs,Bike Theft,,Pending
"",,,,,,,C Wing,
11-1136W,1/25,1406 hrs,1/25 1406 hrs,1/25,1700 hrs,Fraud,FAB,Pending
11-1140T,1/25,1519 hrs,1/25 0930 hrs,1/25,1030 hrs,Theft,Vista Del Sol,Pending
11-1144T,1/25,1732 hrs,1/25 1720 hrs,1/25,1732 hrs,Computer Tampering,Cottonwood,Pending
11-1152E,1/25,1915 hrs,1/25 1915hrs,1/25,1952 hrs,Possession of Marijuana,Falcon Hall,Cleared by Arrest
"",,,,,,,Mill Ave / Rio Salado,
11-1156T,1/25,2027 hrs,1/25 2027 hrs,1/25,2059 hrs,Impound,,Pending
"",,,,,,,Pkwy,
11-1166T,1/25,2310 hrs,1/25 2310 hrs,1/25,2322 hrs,Shoplifting,Hassayampa Phase 2,Cleared by Arrest
11-1168T,1/25,2331 hrs,1/25 2331 hrs,1/26,0005 hrs,Possession of Marijuana,Manzanita Hall,Cleared by Arrest
"",,,,Occurred,,,,
"",Date,Time,,,,,,
Incident #,,,From,Thru,,Description,Location,Disposition
"",Reported,Reported,,,,,,
"",,,Date Time,Date,Time,,,
"",,,,,,,Student Recreation,
11-1171T,1/26,0041 hrs,1/26 0041 hrs,1/26,0050 hrs,Under 21 with Alcohol in the Body,,Cleared By Arrest
"",,,,,,,Center,
