"",,,,,,Under 21 with Alcohol in the Body / Under 21,,
10-15444T,10/2,0107 hrs,10/2 0107 hrs,10/2,0333 hrs,,Hassayampa Phase II,Cleared by Arrest
"",,,,,,Possession of Alcohol,,
10-15450T,10/2,0237 hrs,10/2 0237 hrs,10/2,0339 hrs,Under 21 with Alcohol in the Body,Adelphi II,Cleared by Arrest
10-15457T,10/2,0439 hrs,10/2 0439 hrs,10/2,0513 hrs,Under 21 with Alcohol in the Body,Parking Structure VDS,Cleared by Arrest
10-15460T,10/2,0520 hrs,10/2 0520 hrs,10/2,0810 hrs,Agg Assault,Parking Structure VDS,Cleared by Arrest
"",,,,,,,McAllister Ave /,
10-15466T,10/2,0915 hrs,10/2 0929 hrs,10/2,0929 hrs,Driving in Violation of Restrictions,,Cleared by Arrest
"",,,,,,,Terrace Rd,
10-15474T,10/2,1152 hrs,9/26 1700 hrs,9/30,1000 hrs,Bike Theft,Hassayampa Phase II,Pending
"",,,,,,,Vista Del Sol Parking,
10-15480T,10/2,1417 hrs,9/30 2130 hrs,10/2,1200 hrs,Stolen Vehicle,,Pending
"",,,,,,,Structure,
10-15489D,10/2,1526 hrs,10/2 0830 hrs,10/2,1515 hrs,Bike Theft,Mercado,Pending
10-15493T,10/2,1726 hrs,10/2 0230 hrs,10/2,1100 hrs,Information Report,Parking Structure 4,Closed
10-15506T,10/2,2042 hrs,10/2 0000 hrs,10/2,2042 hrs,Burglary,Manzanita,Pending
10-15513T,10/2,2231 hrs,10/2 2231 hrs,10/2,2307 hrs,Under 21 with Alcohol in the Body,Cereus Hall,Cleared by Arrest
10-15514T,10/2,2321 hrs,10/2 2321 hrs,10/2,2332 hrs,Under 21 in Possession of Alcohol,Vista Del Sol,Cleared by Arrest
"",,,,Occurred,,,,
"",Date,Time,,,,,,
Incident #,,,From,Thru,,Description,Location,Disposition
"",Reported,Reported,,,,,,
"",,,Date Time,Date,Time,,,
10-15523T,10/3,0221 hrs,10/3 0221 hrs,10/3,0300 hrs,Under 21 with Alcohol in Body,Hassayampa,Cleared By Arrest
10-15540T,10/3,1510 hrs,10/2 2000 hrs,10/3,1500 hrs,Burglary from Vehicle,Parking Structure 4,Pending
10-15544T,10/3,1814 hrs,10/3 1814 hrs,10/3,1814 hrs,Theft of Personal Property,Hassayampa Phase 2,Pending
10-15553W,10/3,2154 hrs,10/3 1900 hrs,10/3,2154 hrs,Vehicle Burglary,Community Park,Pending
"",,,,Occurred,,,,
"",Date,Time,,,,,,
Incident #,,,From,Thru,,Description,Location,Disposition
"",Reported,Reported,,,,,,
"",,,Date Time,Date,Time,,,
10-15568T,10/4,0201 hrs,10/3 1630 hrs,10/4,0201 hrs,Burglary,Hassayampa Phase II,Pending
10-15569T,10/4,0602 hrs,10/1 1600 hrs,10/4,0500 hrs,Burglary,700 Blk S Alpha Dr,Pending
"",,,,,,,Student Recreation,
10-15573T,10/4,0759 hrs,10/4 0759 hrs,10/4,0844 hrs,Found Property,,Pending
"",,,,,,,Center,
10-15591T,10/4,1201 hrs,10/3 2200 hrs,10/4,1145 hrs,Bicycle Theft,Parking Lot 72,Pending
"",,,,,,,University Services,
10-15599T,10/4,1237 hrs,10/4 0815 hrs,10/4,1220 hrs,Bicycle Theft,,Pending
"",,,,,,,Building,
10-15600T,10/4,1450 hrs,10/4 0100 hrs,10/4,1435 hrs,Vehicle Burglary,Parking Structure 5,Pending
10-15610T,10/4,1735 hrs,9/29 1100 hrs,10/4,1735 hrs,Found Property,Hayden Library,Pending
10-15612T,10/4,1737 hrs,10/4 1140 hrs,10/4,1240 hrs,Bicycle Theft,Language and Literature,Pending
10-15618T,10/4,1904 hrs,10/3 2300 hrs,10/4,1904 hrs,Vehicle Theft,Parking Structure 5,Pending
"",,,,Occurred,,,,
"",Date,Time,,,,,,
Incident #,,,From,Thru,,Description,Location,Disposition
"",Reported,Reported,,,,,,
"",,,Date Time,Date,Time,,,
"",,,,,,,E Apache Blvd/ Paseo,
10-15640T,10/5,0035 hrs,10/5 0046 hrs,10/5,0127 hrs,Under 21 with alcohol in the body,,Cleared by arrest
"",,,,,,,Del Saber,
10-15646T,10/5,0553 hrs,8/15 0600 hrs,10/5,0553 hrs,Criminal Damage,Psychology North,Pending
"",,,,,,,Footbridge on,
10-15647T,10/5,0553 hrs,8/15 0600 hrs,10/5,0553 hrs,Criminal Damage,,Pending
"",,,,,,,University,
"",,,,,,,S Forest Ave / E,
10-15648T,10/5,0553 hrs,8/15 0600 hrs,10/5,0553 hrs,Criminal Damage,,Pending
"",,,,,,,University Dr,
10-15658T,10/5,1105 hrs,9/30 0900 hrs,10/5,1105 hrs,Burglary,Hassayampa,Pending
"",,,,Occurred,,,,
"",Date,Time,,,,,,
Incident #,,,From,Thru,,Description,Location,Disposition
"",Reported,Reported,,,,,,
"",,,Date Time,Date,Time,,,
10-15714T,10/06,0056 hrs,10/6,0128 hrs,10/06,0138 hrs,Possession of Paraphernalia,Sonora Center,Cleared by arrest
10-15732T,10/06,1243 hrs,10/1,1700 hrs,10/4,0600 hrs,Criminal Damage,Memorial Union,Pending
10-15738T,10/06,1431 hrs,10/6,0915 hrs,10/6,0915 hrs,Criminal Damage,Manzanita,Pending
10-15741T,10/06,1559 hrs,10/6,1320 hrs,10/06,1559 hrs,Criminal Damage,Parking Lot 59,Pending
10-15745T,10/06,1654 hrs,10/6,1500 hrs,10/06,1654 hrs,Stolen Vehicle,Parking Lot 59,Pending
10-15747T,10/06,1659 hrs,9/26,0200 hrs,9/29,2359 hrs,Theft,Adelphi 2,Pending
10-15749T,10/06,1745 hrs,10/4,1730 hrs,10/06,1745 hrs,Criminal Damage,Physical Science H,Pending
10-15750T,10/06,1804 hrs,10/06,1856 hrs,10/06,2322 hrs,Suspicious Person,Foot Bridge,Cleared by arrest
"",,,,,,,,Fulton Parking,
10-15751T,10/06,1805 hrs,10/06,1300 hrs,10/06,1805 hrs,Criminal Damage,,Pending
"",,,,,,,,Structure,
10-15760T,10/06,1854 hrs,10/06,1844 hrs,10/06,1854 hrs,Theft,Computing Commons,Pending
10-15771T,10/06,2209 hrs,10/06,2200 hrs,10/06,2209 hrs,Criminal Damage,Parking Lot 72,Pending
"",,,,Occurred,,,,
"",Date,Time,,,,,,
Incident #,,,From,Thru,,Description,Location,Disposition
"",Reported,Reported,,,,,,
"",,,Date Time,Date,Time,,,
10-15782T,10/7,0147 hrs,10/7 0147 hrs,10/7,0147 hrs,Possession of Drug Paraphernalia,Hassayampa 2,Cleared by Arrest
10-15798T,10/7,1106 hrs,9/5 1000 hrs,10/7,1106 hrs,Vehicle Burglary,Parking Structure 5,Pending
10-15801T,10/7,1201 hrs,10/7 1201 hrs,10/7,1201 hrs,Property Impound,Memorial Union,Closed
"",,,,,,,Vista Del Sol Parking,
10-15803T,10/7,1208 hrs,10/6 1200 hrs,10/7,1200 hrs,Vehicle Burglary,,Pending
"",,,,,,,Structure,
"",,,,,,,Student Services,
10-15804T,10/7,1235 hrs,10/7 1235 hrs,10/7,1235 hrs,Information,,Closed
"",,,,,,,Building,
"",,,,,,,Urban Systems,
10-15811T,10/7,1352 hrs,10/7 1030 hrs,10/7,1352 hrs,Bike Theft,,Pending
"",,,,,,,Engineering,
10-15815T,10/7,1548 hrs,10/7 1548 hrs,10/7,1653 hrs,Loitering,Memorial Union,Cleared by Arrest
10-15827T,10/7,1756 hrs,09/7 1900 hrs,10/7,1756 hrs,Bike Theft,Palo Verde Main,Pending
10-15839T,10/7,2028 hrs,10/7 1730 hrs,10/7,2028 hrs,Vehicle Burglary/Theft of Property,Parking Area 3,Pending
10-15845T,10/7,2140 hrs,10/7 2140 hrs,10/7,0052 hrs,Medical Transport,Schwada,Pending
"",,,,,,Possession of Drug Paraphernalia / Possession of,,
10-15846T,10/7,2146 hrs,10/7 2146 hrs,10/7,2235 hrs,,Manzanita,Cleared by Arrest
"",,,,,,Marijuana / Possession of Presc Drugs,,
"",,,,Occurred,,,,
"",Date,Time,,,,,,
Incident #,,,From,Thru,,Description,Location,Disposition
"",Reported,Reported,,,,,,
"",,,Date Time,Date,Time,,,
10-15879T,10/8,0310 hrs,10/8 0310 hrs,10/8,0355 hrs,Criminal Damage,Hassayampa Phase II,Pending
"",,,,,,,Engineering Center A,
10-15884T,10/8,0627 hrs,10/8 0627 hrs,10/8,0701 hrs,Under 21 with Alcohol in Body,,Cleared By Arrest
"",,,,,,,Wing,
10-15885T,10/8,0702 hrs,10/7 0700 hrs,10/7,0900 hrs,Criminal Damage,Parking Lot 45,Pending
10-15897T,10/8,1135 hrs,10/8 0835 hrs,10/8,1135 hrs,Bicycle Theft,Rosewood Hall,Pending
10-15900T,10/8,1325 hrs,10/8 1325 hrs,10/8,1358 hrs,Vehicle Burglary,Vista Del Sol,Pending
10-15903T,10/8,1428 hrs,10/4 2400 hrs,10/6,1159 hrs,Burglary,Las Casas,Pending
10-15904T,10/8,1434 hrs,10/8 1434 hrs,10/8,1509 hrs,Criminal Damage,Parking Structure 5,Pending
10-15931T,10/8,2232 hrs,10/8 2232 hrs,10/8,2252 hrs,Under 21 with Alcohol in Body,Parking Structure 4,Cleared By Arrest
10-15933T,10/8,2253 hrs,10/8 2253 hrs,10/8,2253 hrs,Property Impound,Parking Structure 4,Pending
"",,,,,,Under 21 with Alcohol in Body / Under 21 Possession,,
10-15934T,10/8,2303 hrs,10/8 2303 hrs,10/9,0014 hrs,,Parking Structure 4,Cleared By Arrest
"",,,,,,of Alcohol,,
10-15935T,10/8,2309 hrs,10/8 2309 hrs,10/8,2358 hrs,Reckless Driving,Parking Lot 16 Tempe,Cleared By Arrest
10-15938T,10/8,2353 hrs,10/8 2353 hrs,10/9,0031 hrs,Information,Vista Del Sol,Pending
"",,,,Occurred,,,,
"",Date,Time,,,,,,
Incident #,,,From,Thru,,Description,Location,Disposition
"",Reported,Reported,,,,,,
"",,,Date Time,Date,Time,,,
10-15942T,10/9,0050 hrs,10/9 0050 hrs,10/9,0113 hrs,Under 21 with Alcohol in the body,Manzanita,Cleared by Arrest
10-15949T,10/9,0131 hrs,10/9 0131 hrs,10/9,0153 hrs,Under 21 with Alcohol in the body,San Pablo,Cleared by Arrest
10-15950T,10/9,0133 hrs,10/9 0133 hrs,10/9,0135 hrs,Under 21 with Alcohol in the body / Public Nuisance,Vista del Sol,Cleared by Arrest
10-15965T,10/9,0736 hrs,10/9 0736 hrs,10/9,0741 hrs,Under 21 with Alcohol in the body,Hassayampa Phase II,Cleared By Arrest
10-15971T,10/9,0942 hrs,10/8 1900 hrs,10/8,2300 hrs,Theft of Personal Property,San Pablo,Pending
10-15985T,10/9,1550 hrs,10/9 2400 hrs,10/9,1430 hrs,Theft of Personal Property,Memorial Union,Pending
10-15992T,10/9,1740 hrs,10/9 1740 hrs,10/9,1809 hrs,Trespassing,Memorial Union,Cleared by Arrest
10-15994T,10/9,1838 hrs,10/9 1630 hrs,10/9,1730 hrs,Criminal Damage,Hassayampa Phase I,Pending
10-16006T,10/9,2123 hrs,10/8 2230 hrs,10/9,2130 hrs,Bicycle Theft,Hassayampa Phase I,Pending
"",,,,Occurred,,,,
"",Date,Time,,,,,,
Incident #,,,From,Thru,,Description,Location,Disposition
"",Reported,Reported,,,,,,
"",,,Date Time,Date,Time,,,
10-16017T,10/10,0048 hrs,10/10 0048 hrs,10/10,0349 hrs,Under 21 with Alcohol in the Body,Agave Hall,Cleared by Arrest
"",,,,,,,E Apache Blvd / Paseo,
10-16018T,10/10,0108 hrs,10/10 0108 hrs,10/10,0108 hrs,Under 21 with Alcohol in the Body,,Cleared by Arrest
"",,,,,,,del Saber,
10-16029T,10/10,0511 hrs,10/9 1700 hrs,10/10,0445 hrs,Burglary,Karsten Golf Course,Pending
"",,,,,,,Vista Del Sol Parking,
10-16040T,10/10,1053 hrs,10/9 2230 hrs,10/10,1050 hrs,Hit and Run Accident,,Pending
"",,,,,,,Structure,
10-16050T,10/10,1530 hrs,10/9 1800 hrs,10/10,1530 hrs,Criminal Damage,Vista Del Sol,Pending
10-16058T,10/10,2226 hrs,10/10 1900 hrs,10/10,2100 hrs,Bicycle Theft,Palo Verde East,Pending
"",,,,Occurred,,,,
"",Date,Time,,,,,,
Incident #,,,From,Thru,,Description,Location,Disposition
"",Reported,Reported,,,,,,
"",,,Date Time,Date,Time,,,
"",,,,,,,Urban Systems,
10-16063T,10/11,0218 hrs,10/11 0210 hrs,10/11,0218 hrs,Indecent Exposure,,Pending
"",,,,,,,Engineering,
10-16089T,10/11,1347 hrs,10/11 1345 hrs,10/11,1451 hrs,Bicycle Theft,Vista del Sol,Pending
"",,,,,,,700 Block of Alpha,
10-16092T,10/11,1529 hrs,10/10 2330 hrs,10/11,1529 hrs,Burglary from Vehicle,,Pending
"",,,,,,,Drive,
"",,,,,,,13000 Block of 47th,
10-16096W,10/11,1600 hrs,10/11 1030 hrs,10/11,1600 hrs,Theft,,Pending
"",,,,,,,Ave,
10-16099T,10/11,1709 hrs,10/10 0100 hrs,10/10,1900 hrs,Burglary,Vista del Sol,Pending
10-16102T,10/11,1803 hrs,10/9 0830 hrs,10/10,1300 hrs,Burglary,Hassayampa Phase II,Pending
10-16116T,10/11,2228 hrs,10/9 1600 hrs,10/11,1600 hrs,Bicycle Theft,Hayden Library,Pending
"",,,,Occurred,,,,
"",Date,Time,,,,,,
Incident #,,,From,Thru,,Description,Location,Disposition
"",Reported,Reported,,,,,,
"",,,Date Time,Date,Time,,,
10-16159T,10/12,1413 hrs,10/12 1215 hrs,10/12,1413 hrs,Bicycle Theft,Bio-Design,Pending
10-16162T,10/08,1450 hrs,10/8 0845 hrs,10/12,1450 hrs,Bicycle Theft,Agave,Pending
10-16165T,10/12,1503 hrs,10/12 1458 hrs,10/12,1503 hrs,Stolen Vehicle,Matthews Center,Pending
10-16168W,10/12,1604 hrs,10/11 1030 hrs,10/12,1705 hrs,Burglary from Vehicle,Parking Lot 10,Pending
10-16177T,10/12,1836 hrs,10/12 1815 hrs,10/12,1836 hrs,Theft of Personal Property,Hayden Library,Pending
10-16189W,10/12,2128 hrs,10/12 1745 hrs,10/12,2130 hrs,Criminal Damage,Parking Lot 20,Pending
10-16191W,10/12,2128 hrs,10/12 1745 hrs,10/12,2130 hrs,Criminal Damage,Parking Lot 20,Pending
"",,,,,,Possession of Marijuana / Possession of Drug,,
10-16196T,10/12,2204 hrs,10/12 2204 hrs,10/12,2335 hrs,,Central Plant South,Cleared by Arrest
"",,,,,,Paraphernalia,,
"",,,,Occurred,,,,
"",Date,Time,,,,,,
Incident #,,,From,Thru,,Description,Location,Disposition
"",Reported,Reported,,,,,,
"",,,Date Time,Date,Time,,,
10-16225T,10/13,1124 hrs,10/11 1200 hrs,10/13,0830 hrs,Criminal Damage,Vista Parking Structure,Pending
10-16228T,10/13,1223 hrs,10/12 1300 hrs,10/13,1030 hrs,Bicycle Theft,Hassayampa Phase 2,Pending
10-16229T,10/13,1225 hrs,10/13 1035 hrs,10/13,1225 hrs,Bicycle Theft,Art Building,Pending
"",,,,,,,Student Recreation,
10-16237T,10/13,1430 hrs,10/13 1400 hrs,10/13,1430 hrs,Burglary,,Pending
"",,,,,,,Center,
10-16239T,10/13,1540 hrs,10/13 0900 hrs,10/13,1000 hrs,Bicycle Theft,Farmer Education,Pending
"",,,,,,,Life Sciences E,
10-16242T,10/13,1600 hrs,10/13 1600 hrs,10/13,1919 hrs,Information Only,,Closed
"",,,,,,,Building,
10-16256T,10/13,2114 hrs,10/13 2114 hrs,10/13,2141 hrs,Under 21 with Alcohol in the Body,Hassayampa Phase 1,Cleared by Arrest
"",,,,Occurred,,,,
"",Date,Time,,,,,,
Incident #,,,From,Thru,,Description,Location,Disposition
"",Reported,Reported,,,,,,
"",,,Date Time,Date,Time,,,
10-16270T,10/14,0244 hrs,10/14 0244 hrs,10/14,0341 hrs,Impounded for Destruction,Parking lot 72,Pending
10-16273T,10/14,0811 hrs,10/13 2000 hrs,10/14,0811 hrs,Theft,Palo Verde East,Pending
10-16282T,10/14,1018 hrs,10/13 2015 hrs,10/14,1018 hrs,Theft,Hassayampa 2,Pending
10-16303T,10/14,1313 hrs,10/9 0001 hrs,10/14,1313 hrs,Bicycle Theft,Palo Verde East,Pending
10-16314T,10/14,1607 hrs,10/14 1500 hrs,10/14,1600 hrs,Bicycle Theft,Neeb Hall,Pending
10-16319T,10/14,1749 hrs,10/14 1749 hrs,10/14,1749 hrs,Criminal Damage,Life Sciences E,Cleared by Arrest
10-16330T,10/14,2024 hrs,10/14 2024 hrs,10/14,2100 hrs,Possession of Marijuana,Manzanita Hall,Cleared by Arrest
10-16345T,10/14,2322 hrs,10/14 2322 hrs,10/15,0028 hrs,Possession of Drug Paraphernalia,Sage Hall,Cleared by Arrest
10-16346T,10/14,2329 hrs,10/14 2329 hrs,10/14,2351 hrs,Impounded for Destruction,Memorial Union,Pending
"",,,,Occurred,,,
"",Date,Time,,,,,
Incident #,,,From,Thru,,Description,Location Disposition
"",Reported,Reported,,,,,
"",,,Date Time,Date,Time,,
10-16352T,10/15,0049 hrs,10/14 0030 hrs,10/15,0042 hrs,Bicycle Theft,College of Design North Pending
10-16354T,10/15,0150 hrs,10/15 0150 hrs,10/15,0209 hrs,Possession of Drug Paraphernalia,Tempe Lot 60 Cleared by Arrest
10-16355T,10/15,0152 hrs,10/15 0152 hrs,10/15,0218 hrs,Under 21 W/Alcohol in the Body,Vista Del Sol Cleared by Arrest
10-16357T,10/15,0240 hrs,10/15 0240 hrs,10/15,0258 hrs,Under 21 W/Alcohol in the Body,Vista Del Sol Cleared by Arrest
10-16360T,10/15,0331 hrs,10/15 0331 hrs,10/15,0341 hrs,Under 21 W/Alcohol in the Body,Sonora Center Cleared by Arrest
"",,,,,,,University Services
10-16367T,10/15,0809 hrs,10/15 0809 hrs,10/15,0843 hrs,Trespass and Loitering / Warrant Arrest,Cleared By Arrest
"",,,,,,,Building
10-16377T,10/15,1108 hrs,10/15 1108 hrs,10/15,1151 hrs,Serve Order of Protection,Vista Del Sol Closed
10-16382P,10/15,1247 hrs,10/15 0630 hrs,10/15,1230 hrs,Vehicle Burglary,Lot 46 Pending
10-16383T,10/15,1302 hrs,10/15 1302 hrs,10/15,1426 hrs,Accident Non Injury,Bookstore Closed
10-16402P,10/15,1827 hrs,10/15 1200 hrs,10/15,1827 hrs,Lost Property,6045 S Sagewood Pending
10-16420T,10/15,2136 hrs,10/15 2120 hrs,10/15,2130 hrs,Assault,655 S Rural Rd Pending
10-16426T,10/15,2342 hrs,10/15 2342 hrs,10/15,2342 hrs,Possession of Marijuana/Drug Paraphernalia,Parking Structure 4 Cleared by Arrest
"",,,,Occurred,,,,
"",Date,Time,,,,,,
Incident #,,,From,Thru,,Description,Location,Disposition
"",Reported,Reported,,,,,,
"",,,Date Time,Date,Time,,,
10-16432T,10/16,0034 hrs,10/16 0034 hrs,10/16,0053 hrs,Under 21 with Alcohol in the Body,Hassayampa Phase II,Cleared By Arrest
10-16434T,10/16,0049 hrs,10/16 0049 hrs,10/16,0049 hrs,Information Only,Hayden Hall,Closed
10-16435T,10/16,0120 hrs,10/16 0120 hrs,10/16,0143 hrs,Under 21 with Alcohol in the Body,Parking Structure 4,Cleared By Arrest
"",,,,,,Under 21 with Alcohol in the Body / Under 21 in,,
10-16439T,10/16,0136 hrs,10/16 0136 hrs,10/16,0219 hrs,,Sonora Center,Cleared By Arrest
"",,,,,,Possession of Alcohol,,
10-16441T,10/16,0210 hrs,10/16 0210 hrs,10/16,0223 hrs,Under 21 With Alcohol in the Body,Hassayampa I,Cleared By Arrest
"",,,,,,,S Rural Rd / E Lemon,
10-16442T,10/16,0226 hrs,10/16 0226 hrs,10/16,0234 hrs,Under 21 with Alcohol in the Body,,Cleared By Arrest
"",,,,,,,St,
"",,,,,,,Orange St / McAllister,
10-16443T,10/16,0234 hrs,10/16 0234 hrs,10/16,0242 hrs,Under 21 With Alcohol in the Body,,Cleared By Arrest
"",,,,,,,Ave,
"",,,,,,,Paseo Del Saber /,
10-16446T,10/16,0309 hrs,10/16 0309 hrs,10/16,0314 hrs,Under 21 with Alcohol in the Body,,Cleared By Arrest
"",,,,,,,Apache Blvd,
10-16452T,10/16,0527 hrs,10/16 0527 hrs,10/16,0700 hrs,Third Degree Burglary,Adelphi Commons,Cleared Exceptional
10-16464T,10/16,1420 hrs,10/14 2100 hrs,10/16,1420 hrs,Bicycle Theft,Hassayampa Phase II,Pending
10-16481T,10/16,2100 hrs,10/16 2100 hrs,10/16,2100 hrs,Impound for Destruction,Manzanita Hall,Closed
"",,,,Occurred,,,,
"",Date,Time,,,,,,
Incident #,,,From,Thru,,Description,Location,Disposition
"",Reported,Reported,,,,,,
"",,,Date Time,Date,Time,,,
"",,,,,,,Scottsdale Rd,
10-16502T,10/17,0229 hrs,10/17 0229 hrs,10/17,0229 hrs,Warrant Arrest,,Cleared by Arrest
"",,,,,,,/Mckellips Rd,
10-16503T,10/17,0232 hrs,10/17 0232 hrs,10/17,0257 hrs,Under 21 with Alcohol in the Body,Parking Structure 4,Cleared by Arrest
"",,,,,,,Urban Systems,
10-16506T,10/17,0339 hrs,10/17 0339 hrs,10/17,0427 hrs,False Information to Law Enforcement / Warrant Arrest,,Cleared by Arrest
"",,,,,,,Engineering,
"",,,,,,,1000 Blk S McAllister,
10-16512T,10/17,0841 hrs,10/17 0841 hrs,10/17,0857 hrs,Driving in Violation of a License Restriction,,Cleared By Arrest
"",,,,,,,Ave,
10-16527T,10/17,1820 hrs,10/17 0200 hrs,10/17,0400 hrs,Theft,Memorial Union,Pending
10-16532T,10/17,2122 hrs,10/17 2000 hrs,10/17,2122 hrs,Theft,Memorial Union,Pending
10-16533T,10/17,2134 hrs,10/17 2134 hrs,10/17,2305 hrs,Possession of Marijuana,Manzanita Hall,Cleared by Arrest
10-16534T,10/17,2137 hrs,10/15 2200 hrs,10/16,1500 hrs,Bicycle Theft,Hayden Library,Pending
"",,,,Occurred,,,,
"",Date,Time,,,,,,
Incident #,,,From,Thru,,Description,Location,Disposition
"",Reported,Reported,,,,,,
"",,,Date Time,Date,Time,,,
10-15938T,10/8,2353 hrs,10/8 2353 hrs,10/9,0031 hrs,Assault,Vista del Sol,Cleared by Arrest
10-16557T,10/18,0839 hrs,10/18 0839 hrs,10/18,0852 hrs,Driving on Suspended License,Towers Apts,Cleared by Arrest
10-16559T,10/18,0921 hrs,10/18 0921 hrs,10/18,1117 hrs,Found Property,Physical Education East,Pending
10-16572T,10/18,1029 hrs,10/18 1029 hrs,10/18,1334 hrs,Criminal Damage,600 blk of Alpha Dr,Pending
"",,,,,,,Student Recreation,
10-16574T,10/18,1218 hrs,10/18 1218 hrs,10/18,1228 hrs,Bicycle Theft,,Pending
"",,,,,,,Center,
10-16579T,10/18,1412 hrs,10/18 1412 hrs,10/18,1412 hrs,Criminal Damage,Gammage,Pending
10-16583T,10/18,1341 hrs,10/15 1500 hrs,10/18,1100 hrs,Bicycle Theft,Towers Apts,Pending
10-16592T,10/18,1814 hrs,10/17 2350 hrs,10/17,2350 hrs,Criminal Damage,Vista del Sol,Pending
10-16593T,10/18,1818 hrs,10/8 0000 hrs,10/13,2359 hrs,Fraud,Sonora Center,Pending
10-16602T,10/18,2146 hrs,10/18 2130 hrs,10/18,2146 hrs,Criminal Damage,Palo Verde East,Pending
"",,,,Occurred,,,,
"",Date,Time,,,,,,
Incident #,,,From,Thru,,Description,Location,Disposition
"",Reported,Reported,,,,,,
"",,,Date Time,Date,Time,,,
10-16615T,10/19,0354 hrs,10/19 0350 hrs,10/19,0354 hrs,Arson,Hassayampa Phase I,Pending
10-16622T,10/19,0907 hrs,10/19 0907 hrs,10/19,0932 hrs,Criminal Damage,Parking Structure 1,Pending
"",,,,,,,Athletes Performance,
10-16623T,10/19,0921 hrs,10/19 0700 hrs,10/19,0921 hrs,Bicycle Theft,,Pending
"",,,,,,,Institute,
10-16625T,10/19,1025 hrs,10/19 0900 hrs,10/19,1015 hrs,Bicycle Theft,Farmer,Pending
10-16628W,10/19,1113 hrs,10/18 1730 hrs,10/19,1045 hrs,Bicycle Theft,Parking Lot 19,Pending
10-16636T,10/19,1241 hrs,10/19 1150 hrs,10/19,1150 hrs,Bicycle Theft,Hassayampa Phase I,Pending
10-16639T,10/19,1338 hrs,10/19 1339 hrs,10/19,1339 hrs,Theft of Personal Property,Memorial Union,Pending
10-16643T,10/19,1419 hrs,9/1 0900 hrs,09/01,0900 hrs,Criminal Damage,Art Annex,Pending
10-16648T,10/19,1613 hrs,2/27 0000 hrs,10/16,0000 hrs,Harassment,T103,Pending
10-16649T,10/19,1716 hrs,10/16 1800 hrs,10/18,1200 hrs,Bicycle Theft,Hassayampa Phase II,Pending
10-16653E,10/19,1805 hrs,10/19 1805 hrs,10/19,1822 hrs,Assault,5600 Blk S Sagewood,Pending
10-16672T,10/19,2114 hrs,10/19 2114 hrs,10/19,2231 hrs,Loitering,Hassayampa Phase II,Cleared by Arrest
10-16676T,10/19,2143 hrs,10/19 0900 hrs,10/19,2100 hrs,Criminal Damage,Palo Verde West,Pending
10-16683T,10/19,2316 hrs,10/19 2316 hrs,10/20,0032 hrs,Trespassing,Central Plant South,Cleared by Arrest
10-16684T,10/19,2316 hrs,10/19 2316 hrs,10/20,0111 hrs,Possession of Marijuana,Hayden E,Cleared by Arrest
"",,,,Occurred,,,,
"",Date,Time,,,,,,
Incident #,,,From,Thru,,Description,Location,Disposition
"",Reported,Reported,,,,,,
